"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Leeds",2016,1,992062,3364.55,1.59,0,30.35,0.78,10.39,6.21,0.77,0,3.4,64.39,0.3,22.44,12.85,3450957.609,49300,1.43,53.99,0.57,27.55,17.9,29312,8490,537,10961,4.12,"20260302_150608",19988,202347496
"Leeds",2016,2,992062,3367.89,1.6,0,30.15,0.81,10.62,6.28,0.96,0,3.38,63.94,1.18,22.23,12.64,3450957.609,49300,1.43,53.99,0.57,27.55,17.9,29312,8490,537,10961,4.12,"20260302_150608",19989,203012459
"Leeds",2019,1,992062,3362.62,1.59,-0.06,29.32,1.02,12.25,7.46,1,0.03,3.75,68.22,4.66,13.42,13.7,3626526.108,65504,1.81,55.64,5.5,20.83,18.02,45546,6215,1562,12181,4.12,"20260302_150608",19995,250483271
"Leeds",2019,2,992062,3362.28,1.59,-0.17,26.5,0.86,11.27,7.21,0.81,0.03,3.22,60.1,15.69,12.59,11.61,3626526.108,65504,1.81,55.64,5.5,20.83,18.02,45546,6215,1562,12181,4.12,"20260302_150608",19998,345770653
"Leeds",2021,1,992062,3352.39,1.58,-0.36,27.91,1.34,14.55,12.86,0.69,0.12,0.87,71.94,5.1,11.67,11.29,4033349.201,89858,2.23,59.54,6.91,17.39,16.15,72455,7205,2624,7575,4.12,"20260302_150608",19996,273063840
"Leeds",2021,2,992062,3332.02,1.58,-1.07,24.97,1.17,13.56,12.03,0.54,0.13,0.86,62.77,16.91,10.64,9.67,4033349.201,89858,2.23,59.54,6.91,17.39,16.15,72455,7205,2624,7575,4.12,"20260302_150608",19999,389871060
"Leeds",2024,1,992062,3323.56,1.57,-1.22,26.49,1.66,20.02,18.07,0.5,0.55,0.89,76.68,5.53,9.75,8.04,4218443.36,126547,3,61.4,8.26,15.43,14.91,98070,9820,9521,9136,4.12,"20260302_150608",19996,341702285
"Leeds",2024,2,992062,3282.24,1.56,-2.54,23.4,1.55,18.93,16.45,0.64,1.09,0.76,65.63,18.79,8.55,7.03,4218443.36,126547,3,61.4,8.26,15.43,14.91,98070,9820,9521,9136,4.12,"20260302_150608",20000,516142945
"Leeds",2026,1,992062,3315.92,1.57,-1.45,26.05,1.68,21.47,19.37,0.47,0.61,1.02,78.55,5.01,8.98,7.45,4266733.863,131925,3.09,62.48,7.81,15.19,14.51,103775,9628,9263,9258,4.12,"20260302_150608",19997,363829643
"Leeds",2026,2,992062,3270.21,1.55,-2.9,23.13,1.53,20.12,17.68,0.55,0.91,0.98,67.49,17.91,7.96,6.63,4266733.863,131925,3.09,62.48,7.81,15.19,14.51,103775,9628,9263,9258,4.12,"20260302_150608",20000,538788315
