"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Dublin",2016,1,1013988,7214.55,1.58,0,16.06,66.79,0.45,19.7,12.97,3772155.521,136985,3.63,57.22,2.18,23.67,16.93,49604,76124,3603,7654,27.76,"20260226_113627",17508,35082023
"Dublin",2016,2,1013988,7347.64,1.58,0,14.4,62.93,5.4,18.51,13.08,3772155.521,136985,3.63,57.22,2.18,23.67,16.93,49604,76124,3603,7654,27.76,"20260226_113627",18006,36013132
"Dublin",2016,3,1013988,7556.82,1.48,0,27.17,31.7,3.84,57.66,6.72,3772155.521,136985,3.63,57.22,2.18,23.67,16.93,49604,76124,3603,7654,27.76,"20260226_113627",20000,75414718
"Dublin",2016,4,1013988,6748.72,1.33,0,29.44,16.61,1.69,42.56,39.06,3772155.521,136985,3.63,57.22,2.18,23.67,16.93,49604,76124,3603,7654,27.76,"20260226_113627",20000,137835395
"Dublin",2021,1,1013988,7646.91,1.58,5.99,18.81,75.42,2.99,9.64,11.87,4225213.529,163889,3.88,66.18,5.72,13.34,14.76,63267,80349,13241,7032,27.76,"20260226_113627",18714,49906887
"Dublin",2021,2,1013988,8012,1.58,9.04,14.77,64.51,17.65,8.53,9.24,4225213.529,163889,3.88,66.18,5.72,13.34,14.76,63267,80349,13241,7032,27.76,"20260226_113627",19732,53479752
"Dublin",2021,3,1013988,7647.98,1.49,1.21,27.79,40.57,12.11,41.23,6.02,4225213.529,163889,3.88,66.18,5.72,13.34,14.76,63267,80349,13241,7032,27.76,"20260226_113627",19984,81297039
"Dublin",2021,4,1013988,6794.16,1.34,0.67,35.35,20.77,4.86,31.81,42.49,4225213.529,163889,3.88,66.18,5.72,13.34,14.76,63267,80349,13241,7032,27.76,"20260226_113627",19984,133361977
"Dublin",2026,1,1013988,7970.36,1.57,10.48,29.14,83.96,2.79,4.47,8.73,4428858.4,249542,5.63,70.69,7.17,7.57,14.58,112510,102087,28851,6095,27.76,"20260226_113627",19628,58426789
"Dublin",2026,2,1013988,8032.61,1.56,9.32,28.07,75.2,12.78,4.24,7.73,4428858.4,249542,5.63,70.69,7.17,7.57,14.58,112510,102087,28851,6095,27.76,"20260226_113627",19909,63459331
"Dublin",2026,3,1013988,7838.19,1.53,3.72,34.65,57.25,12.3,24.5,5.9,4428858.4,249542,5.63,70.69,7.17,7.57,14.58,112510,102087,28851,6095,27.76,"20260226_113627",19984,74174162
"Dublin",2026,4,1013988,6928.1,1.37,2.66,53.4,30,6.2,19.18,44.58,4428858.4,249542,5.63,70.69,7.17,7.57,14.58,112510,102087,28851,6095,27.76,"20260226_113627",19984,112567338
