"city","year","lts","found_routes","access_15min_vol"
"hong kong",16,1,7723,126895053
"hong kong",16,2,7765,131304927
"hong kong",16,3,9243,169658742
"hong kong",16,4,11851,621203511
"hong kong",21,1,8122,139585758
"hong kong",21,2,9174,181776257
"hong kong",21,3,10075,210980224
"hong kong",21,4,11751,598510231
"hong kong",26,1,8275,135756714
"hong kong",26,2,9686,203269337
"hong kong",26,3,10289,231185458
"hong kong",26,4,11821,558913323
