"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v16_v3","total_duration_v16_v4","total_duration_v21_v1","total_duration_v21_v2","total_duration_v21_v3","total_duration_v21_v4","total_duration_v26_v1","total_duration_v26_v2","total_duration_v26_v3","total_duration_v26_v4","total_distance_v16_v1","total_distance_v16_v2","total_distance_v16_v3","total_distance_v16_v4","total_distance_v21_v1","total_distance_v21_v2","total_distance_v21_v3","total_distance_v21_v4","total_distance_v26_v1","total_distance_v26_v2","total_distance_v26_v3","total_distance_v26_v4"
"8965","8965",NA,NA,113.4,49,NA,112.6,99.7,46.3,114.8,97.4,89.8,47.1,NA,NA,13162,9589,NA,10651,10566,8758,9614,9929,9969,8804
"898","898",NA,NA,96.3,59.8,NA,111.6,96,62.7,NA,NA,97,70.1,NA,NA,13096,12047,NA,12218,12444,11626,NA,NA,12193,12064
"899","899",NA,NA,107.5,54.1,NA,97.5,86.4,55.7,NA,88.7,80,57,NA,NA,12795,10566,NA,11920,12087,10794,NA,12447,12089,10906
"901","901",NA,NA,114.9,55.1,107.5,102.3,100.6,58.4,116.9,102.4,97.7,58.5,NA,NA,12154,11009,13971,13899,13358,11032,12782,12101,13024,10901
"9029","9029",NA,NA,93.9,44.5,116.1,98.2,98.2,44.8,104.9,93.1,91,46,NA,NA,9339,8666,8949,9305,9305,8774,9400,9047,8906,8834
"9030","9030",NA,NA,117.4,51.2,NA,113.3,103.8,49.6,117.2,91.7,86.2,52,NA,NA,12361,9876,NA,9998,11483,9483,9992,10468,11394,9417
"9042","9042",NA,NA,111.5,61.4,NA,NA,112.4,65.5,NA,117.8,107.8,66.1,NA,NA,14726,11890,NA,NA,13812,12360,NA,13792,14640,12383
"9073","9073",NA,NA,108,55.9,112.6,105.7,99.6,56.6,NA,106.5,98.7,55.8,NA,NA,11274,10635,11391,11573,12675,10655,NA,12999,12200,10728
"9092","9092",NA,NA,100.7,54.4,NA,118.7,103.1,57.6,119,113.5,107,55.4,NA,NA,12292,10996,NA,12251,13039,11185,11684,12942,12977,10744
"91","91",NA,NA,118.3,52.6,110.1,103.8,103,52.1,NA,104.2,103.1,52.4,NA,NA,12555,10120,14212,14288,14463,10042,NA,12489,13223,9975
"9103","9103",NA,NA,108.8,50.9,NA,NA,103.8,51,NA,105.5,93.9,52,NA,NA,13430,9996,NA,NA,12899,9901,NA,11846,12380,9975
"9109","9109",NA,NA,117.4,61,NA,NA,112.1,64.6,NA,NA,107.1,61.2,NA,NA,13842,11732,NA,NA,14631,11661,NA,NA,14458,11428
"9115","9115",NA,NA,119.6,80.1,NA,117.3,101.4,77,NA,113.8,100.8,71.4,NA,NA,14102,14377,NA,15057,14466,14009,NA,14653,13893,13417
"9136","9136",NA,NA,106.3,44.9,107.7,88.9,82,40.4,93.6,79.9,73.6,41.2,NA,NA,12005,8294,7599,9143,8984,7273,7355,7890,9024,7859
"9140","9140",NA,NA,97.7,45.9,NA,114.7,101.5,48.3,115.7,93.9,82.8,48.4,NA,NA,10792,9037,NA,11067,11375,9084,9691,10247,9809,9270
"9145","9145",NA,NA,101,76.7,119.4,107.8,97.2,69.3,NA,102.1,90.1,67.4,NA,NA,11162,13810,12514,12817,12623,11790,NA,13416,12827,11548
"9148","9148",NA,NA,106.3,53,104.6,102.2,99.3,54.2,118.7,104.4,102,54.8,NA,NA,11361,10447,13846,11709,13098,10453,12651,12630,12510,10638
"9151","9151",NA,NA,109.7,44.7,113,105.2,99.2,47.3,110,99.6,94,46,NA,NA,10301,8904,10360,11881,11330,8851,10045,11697,12003,8792
"9173","9173",NA,NA,114.4,54.2,112.3,105,93.1,52.2,NA,103.9,93,52,NA,NA,12380,10646,12146,10620,11648,9539,NA,10717,12219,9341
"9203","9203",NA,NA,108.6,75.2,119.4,108.4,96.7,71.5,108.3,93.9,86.9,68.9,NA,NA,12726,14469,13214,13370,13856,12420,12409,13186,12727,11873
"9206","9206",NA,NA,112.2,47.7,98.4,82.3,78.8,47.7,98.4,75.5,74.2,48.7,NA,NA,8868,8652,10310,10078,9862,9096,9818,10317,10336,9140
"9220","9220",NA,NA,92.5,53.2,NA,114.1,97.7,54.9,NA,105.7,96,56.6,NA,NA,11094,10190,NA,11139,10688,9979,NA,10968,11889,10163
"9222","9222",NA,NA,108.4,55.8,NA,118.8,96.2,55.2,NA,106.8,89,56.3,NA,NA,13091,10873,NA,12040,10972,10668,NA,11469,11659,10714
"923","923",NA,NA,115.1,51.1,NA,114.2,101.6,49.5,NA,102.3,93.6,49.9,NA,NA,12071,9985,NA,11627,11922,9393,NA,10615,11515,9377
"9232","9232",NA,NA,118.1,50.1,NA,117.8,108.6,51.7,117.7,93.4,87.9,54.2,NA,NA,12655,9967,NA,10239,11432,9754,10685,10615,11545,9568
"9234","9234",NA,NA,117.3,83.2,NA,NA,109.9,79.9,NA,115.3,100.4,77,NA,NA,13627,15082,NA,NA,15537,14589,NA,15200,14613,13216
"9246","9246",NA,NA,107.6,69.1,NA,NA,110.3,64.2,NA,NA,116.6,65.3,NA,NA,13876,13331,NA,NA,13564,12524,NA,NA,14527,12502
"9255","9255",NA,NA,114.7,67.5,NA,113.2,98.4,71.1,NA,114.4,100.8,73,NA,NA,12363,12986,NA,14216,13655,12943,NA,12699,12586,13292
"9267","9267",NA,NA,111.5,52.6,NA,NA,105.5,52.6,NA,112,97.6,53.4,NA,NA,13323,10464,NA,NA,12604,9928,NA,11788,12653,9938
"9274","9274",NA,NA,112.7,64.2,NA,NA,111.4,64.4,NA,116.6,104,65.5,NA,NA,14418,12675,NA,NA,13554,12022,NA,14120,14140,11946
"9292","9292",NA,NA,104.2,64.8,NA,NA,NA,75.8,NA,NA,118,76,NA,NA,14600,12817,NA,NA,NA,14349,NA,NA,17315,14300
