"city","year","lts","found_routes","access_15min_vol"
"detroit",16,1,16593,18034553
"detroit",18,1,16597,16169543
"detroit",20,1,17176,17787189
"detroit",22,1,16172,19009802
"detroit",24,1,16175,17030320
"detroit",26,1,16148,17675841
