"city","year","lts","found_routes","access_15min_vol"
"sapporo",16,1,19742,10020870
"sapporo",18,1,19701,9694502
"sapporo",20,1,19781,8917979
"sapporo",22,1,19867,9461978
"sapporo",24,1,19946,12293971
"sapporo",26,1,19976,15887566
