"city","year","lts","found_routes","access_15min_vol"
"singapore",16,1,19263,8977125
"singapore",18,1,19632,11145121
"singapore",20,1,19649,12082754
"singapore",22,1,19886,13934401
"singapore",24,1,19848,14748415
"singapore",26,1,19888,16426727
