"city","year","lts","found_routes","access_15min_vol"
"wellington",16,1,19772,5613166
"wellington",18,1,19832,6006242
"wellington",20,1,19891,6613957
"wellington",22,1,19855,7279478
"wellington",24,1,19840,7703025
"wellington",26,1,19753,9096615
