"city","year","lts","found_routes","access_15min_vol"
"minsk",16,1,20000,53259623
"minsk",18,1,20000,48478552
"minsk",20,1,20000,50336261
"minsk",22,1,20000,49723183
"minsk",24,1,20000,50684642
"minsk",26,1,19896,36647454
