"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Austin",2016,1,919684,4176.27,1.8,0,36.82,0.65,16.25,8.25,6.9,0,1.1,52.28,5.05,19.34,23.25,5823913.422,94988,1.63,50.91,2.57,20.85,25.67,52987,28820,0,13182,3.87,"20260303_112357",19655,9478012
"Austin",2016,2,919684,4186.01,1.8,0,36.31,0.67,16.15,8.23,6.82,0,1.1,51.5,6.24,19.12,23.05,5823913.422,94988,1.63,50.91,2.57,20.85,25.67,52987,28820,0,13182,3.87,"20260303_112357",19672,9790590
"Austin",2019,1,919684,4123.6,1.76,-1.26,30.11,1.51,43.82,8.69,32.56,1.42,1.16,41.43,15.22,27.29,16.05,6885480.351,265124,3.85,55.95,7.69,17.64,18.73,77634,171743,3277,12470,3.87,"20260303_112357",19757,13772285
"Austin",2019,2,919684,4138.97,1.76,-1.12,28.68,1.59,40.2,8.06,29.78,1.26,1.1,41.14,19.07,24.85,14.92,6885480.351,265124,3.85,55.95,7.69,17.64,18.73,77634,171743,3277,12470,3.87,"20260303_112357",19801,15145547
"Austin",2021,1,919684,4105.45,1.75,-1.7,28.89,1.61,46.64,11.25,31.16,3.38,0.85,43.86,14.73,27.01,14.4,7842976.377,315026,4.02,60.19,7.2,16.24,16.38,110378,172605,22946,9097,3.87,"20260303_112357",19607,14320795
"Austin",2021,2,919684,4106.24,1.74,-1.91,27.51,1.71,42.88,10.53,28.52,3.02,0.81,43.29,18.55,24.85,13.3,7842976.377,315026,4.02,60.19,7.2,16.24,16.38,110378,172605,22946,9097,3.87,"20260303_112357",19646,15647748
"Austin",2024,1,919684,4018.69,1.7,-3.77,25.8,1.82,53.91,20.03,28.43,3.63,1.82,48.42,6.71,20.48,24.39,8175386.677,449189,5.49,66.46,4.77,13.44,15.33,199551,187645,30858,31135,3.87,"20260303_112357",19696,17484955
"Austin",2024,2,919684,4000.66,1.69,-4.43,24.76,1.88,51.11,18.47,27.4,3.45,1.78,46.08,11,19.83,23.09,8175386.677,449189,5.49,66.46,4.77,13.44,15.33,199551,187645,30858,31135,3.87,"20260303_112357",19732,18558755
"Austin",2026,1,919684,3990.08,1.69,-4.46,24.88,2.02,51.04,19.38,25.98,4.23,1.45,55,6.66,17.44,20.9,8415457.364,461244,5.48,72.77,3.84,10.03,13.35,206119,184586,39551,30988,3.87,"20260303_112357",19706,18752956
"Austin",2026,2,919684,3968.23,1.68,-5.2,24.08,2.12,48.47,18.28,24.89,3.9,1.39,52.35,10.89,16.93,19.83,8415457.364,461244,5.48,72.77,3.84,10.03,13.35,206119,184586,39551,30988,3.87,"20260303_112357",19741,19778648
