"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Austin",2016,1,919684,8415.97,1.55,0,0,67.26,1.28,15.22,16.2,5823913.422,0,0,50.91,2.57,20.85,25.67,0,0,0,0,15.32,"20260227_015916",14649,28567895
"Austin",2016,2,919684,8613.06,1.54,0,0,62.86,6.94,14.68,15.48,5823913.422,0,0,50.91,2.57,20.85,25.67,0,0,0,0,15.32,"20260227_015916",15261,29642431
"Austin",2016,3,919684,9995.71,1.49,0,0,35.26,5.45,53.11,6.16,5823913.422,0,0,50.91,2.57,20.85,25.67,0,0,0,0,15.32,"20260227_015916",19591,62974725
"Austin",2016,4,919684,9004.21,1.32,0,0,14.77,2.67,26.32,56.22,5823913.422,0,0,50.91,2.57,20.85,25.67,0,0,0,0,15.32,"20260227_015916",19999,134507014
"Austin",2021,1,919684,8900.67,1.55,5.76,0,74.62,5.79,10.42,9.14,7842976.377,0,0,60.19,7.2,16.24,16.38,0,0,0,0,15.32,"20260227_015916",15734,32362698
"Austin",2021,2,919684,9704.92,1.54,12.68,0,61.24,24.21,8.26,6.27,7842976.377,0,0,60.19,7.2,16.24,16.38,0,0,0,0,15.32,"20260227_015916",17876,44479534
"Austin",2021,3,919684,9738.47,1.43,-2.57,0,35.42,20.67,40.26,3.62,7842976.377,0,0,60.19,7.2,16.24,16.38,0,0,0,0,15.32,"20260227_015916",19853,80305202
"Austin",2021,4,919684,8968.18,1.31,-0.4,0,17.68,12.11,29.29,40.89,7842976.377,0,0,60.19,7.2,16.24,16.38,0,0,0,0,15.32,"20260227_015916",19941,128969344
"Austin",2026,1,919684,9710.87,1.53,15.39,0,91.37,1.62,3.15,3.86,8415457.364,0,0,72.77,3.84,10.03,13.35,0,0,0,0,15.32,"20260227_015916",17983,48185054
"Austin",2026,2,919684,9843.46,1.51,14.29,0,79.55,13.97,3.4,3.07,8415457.364,0,0,72.77,3.84,10.03,13.35,0,0,0,0,15.32,"20260227_015916",18705,56333521
"Austin",2026,3,919684,9758.61,1.43,-2.37,0,52.69,16.21,28.95,2.13,8415457.364,0,0,72.77,3.84,10.03,13.35,0,0,0,0,15.32,"20260227_015916",19845,82004910
"Austin",2026,4,919684,8954.82,1.31,-0.55,0,25.76,8.41,18.15,47.67,8415457.364,0,0,72.77,3.84,10.03,13.35,0,0,0,0,15.32,"20260227_015916",19944,129188955
