"city","year","lts","found_routes","access_15min_vol"
"cairo",16,1,11022,2526286
"cairo",16,2,11025,2527124
"cairo",16,3,12905,3123472
"cairo",16,4,19915,11768444
"cairo",21,1,11515,3801873
"cairo",21,2,11515,3803782
"cairo",21,3,16191,5472258
"cairo",21,4,19760,13515904
"cairo",26,1,13122,3888828
"cairo",26,2,13195,3919311
"cairo",26,3,16737,5788690
"cairo",26,4,19756,12983984
