"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Seattle",2018,1,1821685,3568.15,1.69,0,21.74,1.49,59.2,10.55,22.42,25.57,0.65,39.71,6.83,24.2,29.24,89.77,1.11,3.48,5.62,4312865.933,239687,5.56,58.73,6.12,15.49,19.67,51319,74280,100319,13770,2.92,"20260325_180144",20000,41589211
"Seattle",2020,1,1821685,3536.76,1.68,-0.88,21.14,1.67,59.05,13.73,19.4,25.5,0.43,46.33,6.62,21.87,25.18,92.35,1.06,2.71,3.88,4615053.33,274473,5.95,63.4,5.21,14.46,16.92,60875,72604,128508,12486,2.92,"20260325_180144",20000,43687732
"Seattle",2022,1,1821685,3536.04,1.67,-0.9,21.6,1.7,59.95,17.55,17.84,23.3,1.26,50,23.69,3.28,23.02,92.2,3.57,0.53,3.69,4612009.396,285713,6.19,64.76,17.53,2.45,15.26,67278,72419,130199,15817,2.92,"20260325_180144",20000,44276105
