"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"London",2016,1,340900,3294.76,1.53,0,32.46,2.29,15.64,8.55,3.64,1.52,1.93,57.31,9.98,9.37,23.34,5905711.539,199965,3.39,45.21,13.24,13.71,27.84,76600,64236,38265,20863,7.23,"20260302_152325",19951,370762905
"London",2016,2,340900,3354.01,1.55,0,26.71,2.57,16.4,8.12,5.52,1.12,1.65,46.52,28.45,8.55,16.48,5905711.539,199965,3.39,45.21,13.24,13.71,27.84,76600,64236,38265,20863,7.23,"20260302_152325",19984,1015639143
"London",2019,1,340900,3361.28,1.55,2.02,28.99,2.92,22.41,15.95,3.05,1.57,1.84,69.49,9.51,3.72,17.29,6096428.136,260894,4.28,51.12,17.36,5.25,26.26,128100,65947,49863,16984,7.23,"20260302_152325",19979,634618588
"London",2019,2,340900,3327.38,1.55,-0.79,23.19,3.02,22.1,14.37,4.54,1.59,1.6,54.55,30.34,3.3,11.81,6096428.136,260894,4.28,51.12,17.36,5.25,26.26,128100,65947,49863,16984,7.23,"20260302_152325",19984,1413934963
"London",2021,1,340900,3341.02,1.55,1.4,28.41,3.34,23.82,18.34,2.99,1.2,1.29,72.2,10.89,0.89,16.02,6414543.9,301965,4.71,54.9,18.87,1.8,24.43,159483,69312,53295,19875,7.23,"20260302_152325",19923,617593103
"London",2021,2,340900,3277.48,1.53,-2.28,22.1,3.47,21.21,14.28,4.64,1.19,1.1,53.5,35.1,0.74,10.65,6414543.9,301965,4.71,54.9,18.87,1.8,24.43,159483,69312,53295,19875,7.23,"20260302_152325",19929,1342345899
"London",2024,1,340900,3328.3,1.54,1.02,27.99,4.01,25.25,17.4,3.43,2.62,1.8,76.03,9.8,0.46,13.71,6551456.328,371376,5.67,60.1,17.34,1.14,21.43,174708,87100,85846,23723,7.23,"20260302_152325",19929,645204220
"London",2024,2,340900,3280.94,1.53,-2.18,22.61,4.02,25.73,15.67,5.31,3.37,1.38,60.16,29.85,0.43,9.56,6551456.328,371376,5.67,60.1,17.34,1.14,21.43,174708,87100,85846,23723,7.23,"20260302_152325",19933,1238643925
"London",2026,1,340900,3337.45,1.54,1.3,27.35,4.08,23.71,16.43,2.59,2.61,2.08,82.31,7.93,0.41,9.34,6504691.442,392838,6.04,64.57,16.39,1,18.04,186791,86133,92394,27520,7.23,"20260302_152325",19946,664958979
"London",2026,2,340900,3288.11,1.53,-1.96,22.63,4.21,25.03,15.34,4.56,3.35,1.78,65.09,27.62,0.38,6.91,6504691.442,392838,6.04,64.57,16.39,1,18.04,186791,86133,92394,27520,7.23,"20260302_152325",19948,1257687410
