"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Ljubljana",2016,1,284961,3872.81,1.74,0,31.73,1.37,11.93,5.45,3.18,0.15,3.15,69.38,2.76,9.55,18.24,3291181.829,116485,3.54,41.18,3.34,12.89,42.6,75752,17322,260,23151,4.72,"20260302_151620",19950,248165602
"Ljubljana",2016,2,284961,3864.19,1.73,0,29.94,1.41,12.93,5.26,4.77,0.14,2.76,65.06,8.68,8.89,17.31,3291181.829,116485,3.54,41.18,3.34,12.89,42.6,75752,17322,260,23151,4.72,"20260302_151620",19966,303390153
"Ljubljana",2019,1,284961,3833.92,1.71,-1,30.22,1.6,14.47,6.47,4.39,0.35,3.26,72.92,2.34,7.95,16.74,3968586.95,148817,3.75,43.61,3.1,10.97,42.32,96859,26174,476,25307,4.72,"20260302_151620",19945,281515368
"Ljubljana",2019,2,284961,3830.89,1.71,-0.86,28.67,1.58,15.08,6.19,5.52,0.31,3.07,68.36,8.47,7.51,15.61,3968586.95,148817,3.75,43.61,3.1,10.97,42.32,96859,26174,476,25307,4.72,"20260302_151620",19960,331934274
"Ljubljana",2021,1,284961,3699.35,1.65,-4.48,26.01,1.51,36.9,31.08,3.99,0.46,1.37,82.03,2.32,5.2,10.4,4521767.345,229279,5.07,48.03,3.35,8.35,40.26,175628,35733,1717,16201,4.72,"20260302_151620",19949,434221770
"Ljubljana",2021,2,284961,3678.9,1.64,-4.8,24.6,1.53,36.92,29.26,5.92,0.39,1.36,76.59,8.68,4.83,9.85,4521767.345,229279,5.07,48.03,3.35,8.35,40.26,175628,35733,1717,16201,4.72,"20260302_151620",19961,501410565
"Ljubljana",2024,1,284961,3688.45,1.64,-4.76,27.18,2.04,40.78,5.07,2.9,0.49,32.33,81.57,4.13,5,9.31,5238772.817,271241,5.18,47.35,5.25,8.16,39.24,35150,52386,3531,180174,4.72,"20260302_151620",19893,405741754
"Ljubljana",2024,2,284961,3647.05,1.62,-5.62,24.55,2.08,42.6,5.09,7.41,0.6,29.5,72.77,14.32,4.21,8.69,5238772.817,271241,5.18,47.35,5.25,8.16,39.24,35150,52386,3531,180174,4.72,"20260302_151620",19986,508324814
"Ljubljana",2026,1,284961,3657.73,1.63,-5.55,27.01,2.08,40.83,5.67,3.32,0.58,31.26,81.87,3.9,4.78,9.45,5453761.809,280806,5.15,47.52,5.28,7.46,39.73,43969,54084,5729,177023,4.72,"20260302_151620",19906,404972070
"Ljubljana",2026,2,284961,3618.75,1.61,-6.35,24.49,2.24,42.76,5.38,8.25,0.74,28.4,73.05,14.03,4.19,8.73,5453761.809,280806,5.15,47.52,5.28,7.46,39.73,43969,54084,5729,177023,4.72,"20260302_151620",19990,491230103
