"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Ljubljana",2016,1,284961,7235.84,1.57,0,13.56,77.79,2.37,6.51,13.29,3291181.829,116485,3.54,41.18,3.34,12.89,42.6,75752,17322,260,23151,14.96,"20260226_131242",19512,58246450
"Ljubljana",2016,2,284961,7263.41,1.56,0,14.68,72.63,9.15,5.94,12.25,3291181.829,116485,3.54,41.18,3.34,12.89,42.6,75752,17322,260,23151,14.96,"20260226_131242",19725,71690087
"Ljubljana",2016,3,284961,7116.99,1.51,0,14.46,55.5,8.85,26.32,9.29,3291181.829,116485,3.54,41.18,3.34,12.89,42.6,75752,17322,260,23151,14.96,"20260226_131242",19949,106724380
"Ljubljana",2016,4,284961,6222.45,1.33,0,33.32,28.3,4.66,15.79,51.21,3291181.829,116485,3.54,41.18,3.34,12.89,42.6,75752,17322,260,23151,14.96,"20260226_131242",20000,185862031
"Ljubljana",2021,1,284961,6823.84,1.46,-5.69,49.19,88.71,1.59,3.16,6.52,4521767.345,229279,5.07,48.03,3.35,8.35,40.26,175628,35733,1717,16201,14.96,"20260226_131242",19897,97303575
"Ljubljana",2021,2,284961,6827.93,1.45,-6,48.41,82.5,8.85,2.92,5.7,4521767.345,229279,5.07,48.03,3.35,8.35,40.26,175628,35733,1717,16201,14.96,"20260226_131242",19950,117757619
"Ljubljana",2021,3,284961,6679.18,1.41,-6.15,46.16,73.09,9.67,12.26,4.96,4521767.345,229279,5.07,48.03,3.35,8.35,40.26,175628,35733,1717,16201,14.96,"20260226_131242",19987,141419942
"Ljubljana",2021,4,284961,6185.29,1.32,-0.6,43.62,58.95,6.95,10.8,23.28,4521767.345,229279,5.07,48.03,3.35,8.35,40.26,175628,35733,1717,16201,14.96,"20260226_131242",19993,188454130
"Ljubljana",2026,1,284961,6770.97,1.44,-6.42,52.58,88.27,2.92,3.42,5.38,5453761.809,280806,5.15,47.52,5.28,7.46,39.73,43969,54084,5729,177023,14.96,"20260226_131242",19796,92680264
"Ljubljana",2026,2,284961,6722.29,1.42,-7.45,54.4,78.55,13.76,2.77,4.91,5453761.809,280806,5.15,47.52,5.28,7.46,39.73,43969,54084,5729,177023,14.96,"20260226_131242",19947,117530531
"Ljubljana",2026,3,284961,6557.01,1.38,-7.87,54.43,70.09,14.66,10.91,4.33,5453761.809,280806,5.15,47.52,5.28,7.46,39.73,43969,54084,5729,177023,14.96,"20260226_131242",19991,134972679
"Ljubljana",2026,4,284961,6189.58,1.31,-0.53,53.69,61.12,11.74,10.46,16.67,5453761.809,280806,5.15,47.52,5.28,7.46,39.73,43969,54084,5729,177023,14.96,"20260226_131242",20000,177326797
