"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Gent",2016,1,337915,7190.92,1.55,0,28.02,83.56,2.43,6.89,7.08,3615649.71,267490,7.4,50.43,3.85,15.86,29.86,194218,60913,473,11886,12.89,"20260228_031440",19821,86636573
"Gent",2016,2,337915,7057.65,1.51,0,29.49,72.89,14.11,6.36,6.6,3615649.71,267490,7.4,50.43,3.85,15.86,29.86,194218,60913,473,11886,12.89,"20260228_031440",19839,106269812
"Gent",2016,3,337915,6718.84,1.44,0,34.27,55.4,14.68,25.92,3.96,3615649.71,267490,7.4,50.43,3.85,15.86,29.86,194218,60913,473,11886,12.89,"20260228_031440",19869,184282603
"Gent",2016,4,337915,6197.47,1.34,0,41.13,41.88,12.35,20.76,24.97,3615649.71,267490,7.4,50.43,3.85,15.86,29.86,194218,60913,473,11886,12.89,"20260228_031440",19871,279501803
"Gent",2021,1,337915,7125.64,1.53,-0.91,34.75,87.04,2.24,5.03,5.66,3913489.013,341974,8.74,55.59,4.75,14.8,24.86,229267,70415,12121,30171,12.89,"20260228_031440",19978,114302316
"Gent",2021,2,337915,6906.44,1.48,-2.14,37.1,74.92,15.37,4.73,4.95,3913489.013,341974,8.74,55.59,4.75,14.8,24.86,229267,70415,12121,30171,12.89,"20260228_031440",19992,142073476
"Gent",2021,3,337915,6572.72,1.41,-2.17,43.36,58.35,16.37,21.99,3.26,3913489.013,341974,8.74,55.59,4.75,14.8,24.86,229267,70415,12121,30171,12.89,"20260228_031440",20000,217296313
"Gent",2021,4,337915,6089.46,1.32,-1.74,51.45,45.25,13.46,17.27,23.99,3913489.013,341974,8.74,55.59,4.75,14.8,24.86,229267,70415,12121,30171,12.89,"20260228_031440",20000,311987855
"Gent",2026,1,337915,6973.64,1.49,-3.02,40.56,90.27,2.81,3.21,3.68,4236381.803,395634,9.34,63.11,6.85,11.04,19,273891,62775,20029,38939,12.89,"20260228_031440",19949,141353750
"Gent",2026,2,337915,6762.35,1.44,-4.18,43.75,78.32,15.66,2.77,3.21,4236381.803,395634,9.34,63.11,6.85,11.04,19,273891,62775,20029,38939,12.89,"20260228_031440",19950,178577401
"Gent",2026,3,337915,6468.37,1.39,-3.73,47.4,66.25,16.75,14.77,2.2,4236381.803,395634,9.34,63.11,6.85,11.04,19,273891,62775,20029,38939,12.89,"20260228_031440",19953,254070709
"Gent",2026,4,337915,6114.42,1.32,-1.34,53.93,54.43,14.8,11.57,19.16,4236381.803,395634,9.34,63.11,6.85,11.04,19,273891,62775,20029,38939,12.89,"20260228_031440",19953,303377978
