"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Dallas",2016,1,3004852,3824.06,1.68,0,35.5,0.07,3.06,2.36,0,0,0.7,54.78,0.02,10.7,34.46,55.77,0.02,10.41,33.77,5978623.553,15460,0.26,47.44,0,10.97,41.59,14501,0,0,959,15.87,"20260327_205610",19536,12832787
"Dallas",2018,1,3004852,3819.24,1.68,-0.13,36.49,0.1,3.21,2.34,0.23,0,0.63,52.64,0.96,12.6,33.77,53.97,0.96,12.27,32.77,6316707.369,18261,0.29,44.89,1.45,13.47,40.19,13966,907,0,3387,15.87,"20260327_205610",19588,11928504
"Dallas",2020,1,3004852,3993.22,1.72,4.42,32.55,0.75,13.19,2.03,2.1,6.99,2.07,65.56,0.72,11.52,22.19,72.74,0.65,9.7,16.89,8116570.702,96510,1.19,52.02,1.53,17.27,29.17,18004,14181,33176,31151,15.87,"20260327_205610",19534,14971037
"Dallas",2022,1,3004852,3999.25,1.72,4.58,32.03,0.86,13.91,2.14,2.27,7.13,2.38,68.15,0.73,10.75,20.37,75.61,0.67,8.85,14.86,8933045.467,103329,1.16,55.18,1.68,16.56,26.58,24953,14557,34046,29774,15.87,"20260327_205610",19572,15360932
"Dallas",2024,1,3004852,3996.65,1.7,4.51,30.88,1.19,19.18,4.34,3.05,7.71,4.08,68.61,1.59,10.03,19.77,78.87,1.36,7.63,12.14,9240558.657,160332,1.74,56.57,2.79,16.03,24.61,32811,24438,39602,63480,15.87,"20260327_205610",19586,16263993
"Dallas",2026,1,3004852,4000.8,1.69,4.62,29.03,1.47,20.73,9.52,3.53,6.17,1.51,74.1,2.04,8.77,15.08,83.56,1.6,6.39,8.45,9648344.087,188587,1.95,62.67,3.34,14.2,19.79,91404,35359,37086,24738,15.87,"20260327_205610",19680,18344240
