"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Montréal",2016,1,3017278,4083.48,1.75,0,29.65,1.14,22.6,13.65,7.01,1.15,0.79,78.25,2.73,5.89,13.1,5219723.688,228901,4.39,55.22,6.16,10.64,27.98,113653,95967,12447,6835,7.03,"20260302_161046",19995,819934059
"Montréal",2016,2,3017278,4076.55,1.75,0,27.47,1.24,24.73,12.77,10.08,1.07,0.82,70.76,12.73,5.06,11.42,5219723.688,228901,4.39,55.22,6.16,10.64,27.98,113653,95967,12447,6835,7.03,"20260302_161046",19998,1045071739
"Montréal",2019,1,3017278,3987.41,1.71,-2.35,27.75,1.71,24.8,12.81,8.21,2.49,1.29,81.82,3.48,4.11,10.57,5396702.224,288173,5.34,59.82,7.63,10,22.55,128273,109874,36849,13177,7.03,"20260302_161046",19980,909387938
"Montréal",2019,2,3017278,3923.74,1.69,-3.75,25.14,1.79,27.66,12.23,11.11,2.93,1.39,70.46,16.85,3.66,9.02,5396702.224,288173,5.34,59.82,7.63,10,22.55,128273,109874,36849,13177,7.03,"20260302_161046",19982,1164463394
"Montréal",2021,1,3017278,3927.59,1.68,-3.82,26.98,2.06,30.47,15.11,10.78,3.9,0.68,83.93,3.44,3.49,9.14,5596552.904,361856,6.47,62.41,8.49,7.75,21.35,159963,140730,52832,8332,7.03,"20260302_161046",19966,1001872404
"Montréal",2021,2,3017278,3848.14,1.65,-5.6,24.24,2.12,34.15,15.52,14.12,4.03,0.49,70.99,18.49,3.16,7.36,5596552.904,361856,6.47,62.41,8.49,7.75,21.35,159963,140730,52832,8332,7.03,"20260302_161046",19988,1288491658
"Montréal",2024,1,3017278,3835.74,1.64,-6.07,24.85,2.18,43.58,29.13,7.97,5.58,0.9,93.62,2.1,0.89,3.39,5734814.293,482582,8.41,71.18,7.94,4.86,16.02,251123,126154,93828,11477,7.03,"20260302_161046",18619,1298473296
"Montréal",2024,2,3017278,3805.37,1.63,-6.65,23.24,2.29,44.63,26.53,11.76,5.5,0.84,80.38,15.82,0.8,3,5734814.293,482582,8.41,71.18,7.94,4.86,16.02,251123,126154,93828,11477,7.03,"20260302_161046",19029,1639499786
"Montréal",2026,1,3017278,3762.04,1.61,-7.87,24.8,2.41,46.22,32.7,7.98,4.78,0.75,95.36,1.55,0.56,2.53,5733093.386,505281,8.81,73.87,7.3,4.05,14.77,270841,135040,88639,10761,7.03,"20260302_161046",18510,1160211986
"Montréal",2026,2,3017278,3745.85,1.61,-8.11,23.24,2.5,47.52,30.31,11.9,4.67,0.65,83.74,13.33,0.5,2.43,5733093.386,505281,8.81,73.87,7.3,4.05,14.77,270841,135040,88639,10761,7.03,"20260302_161046",18994,1461823134
