"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Seoul",2016,1,9796000,3332.09,1.83,0,29.44,0.06,3.01,2.99,0,0,0.02,60.12,0.77,3.86,35.2,8438486.004,79104,0.94,55.53,1.22,6.42,36.84,78996,0,0,108,3.52,"20260303_135519",19939,21004937
"Seoul",2016,2,9796000,3348.88,1.83,0,29.03,0.06,3,2.98,0,0,0.02,59.02,2.37,3.82,34.74,8438486.004,79104,0.94,55.53,1.22,6.42,36.84,78996,0,0,108,3.52,"20260303_135519",19949,21580817
"Seoul",2019,1,9796000,3264.42,1.73,-2.03,23.9,0.55,17.08,11.14,1.74,2.7,1.5,69.92,0.52,3.96,25.59,9546081.593,187674,1.97,62.67,1.1,6.58,29.64,135767,11979,25341,14586,3.52,"20260303_135519",19972,26802353
"Seoul",2019,2,9796000,3265.08,1.73,-2.5,23.59,0.55,16.7,10.95,1.71,2.57,1.47,69.06,1.96,3.9,25.08,9546081.593,187674,1.97,62.67,1.1,6.58,29.64,135767,11979,25341,14586,3.52,"20260303_135519",19972,27476244
"Seoul",2021,1,9796000,3205.35,1.7,-3.8,22.61,0.58,16.59,11.02,1.14,3.06,1.37,74.52,0.89,3.46,21.13,9951391.308,188848,1.9,65.36,1.36,5.99,27.29,140913,9409,26497,12030,3.52,"20260303_135519",19976,29535143
"Seoul",2021,2,9796000,3202.83,1.7,-4.36,22.23,0.57,16.15,10.8,1.13,2.87,1.35,73.2,2.82,3.36,20.63,9951391.308,188848,1.9,65.36,1.36,5.99,27.29,140913,9409,26497,12030,3.52,"20260303_135519",19977,30432477
"Seoul",2024,1,9796000,3155.78,1.67,-5.29,21.45,0.72,17.51,12.54,0.87,1.98,2.12,78.03,1.42,4.33,16.22,10540972.138,213619,2.03,69.84,1.31,6.84,22.01,156090,10701,22918,23910,3.52,"20260303_135519",20000,32601173
"Seoul",2024,2,9796000,3149.94,1.67,-5.94,21.05,0.71,17.13,12.23,0.88,1.9,2.12,76.64,3.37,4.19,15.8,10540972.138,213619,2.03,69.84,1.31,6.84,22.01,156090,10701,22918,23910,3.52,"20260303_135519",20000,33602404
"Seoul",2026,1,9796000,3156.42,1.67,-5.27,21.38,0.76,17.8,12.59,0.89,2.14,2.19,79,0.93,3.66,16.41,10688532.554,218598,2.05,70.6,1.42,6.45,21.53,160240,10701,23595,24062,3.52,"20260303_135519",19949,32993975
"Seoul",2026,2,9796000,3150.17,1.67,-5.93,20.98,0.76,17.45,12.32,0.89,2.07,2.17,77.65,2.84,3.56,15.95,10688532.554,218598,2.05,70.6,1.42,6.45,21.53,160240,10701,23595,24062,3.52,"20260303_135519",19962,33929148
