"city","year","lts","found_routes","access_15min_vol"
"phoenix",16,1,19995,9071703
"phoenix",18,1,19898,9535092
"phoenix",20,1,19898,9871085
"phoenix",22,1,19897,10304894
"phoenix",24,1,19998,10444377
"phoenix",26,1,19999,12716842
