"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Turin",2016,1,1258632,3867.82,1.74,0,32.54,1.31,39.96,35.47,0.56,0,3.93,42.33,1.54,45.51,10.55,4440515.554,179087,4.03,26.06,1.5,50.08,22.36,142140,2167,0,34780,3.6,"20260303_142238",18815,19688897
"Turin",2016,2,1258632,3874.66,1.75,0,32.21,1.31,39.42,34.98,0.57,0,3.87,41.57,3.01,44.99,10.37,4440515.554,179087,4.03,26.06,1.5,50.08,22.36,142140,2167,0,34780,3.6,"20260303_142238",18825,20101555
"Turin",2019,1,1258632,3766.71,1.7,-2.61,27.78,1.25,36.06,31.76,0.34,0.05,3.9,61.41,1.49,24.61,12.45,4653157.405,191931,4.12,39.47,2.11,34.43,23.99,149007,2177,796,39952,3.6,"20260303_142238",19889,33271724
"Turin",2019,2,1258632,3756.33,1.7,-3.05,27.35,1.25,35.08,30.78,0.33,0.08,3.89,60.54,3.11,24.06,12.25,4653157.405,191931,4.12,39.47,2.11,34.43,23.99,149007,2177,796,39952,3.6,"20260303_142238",19894,34282895
"Turin",2021,1,1258632,3671.34,1.65,-5.08,24.94,1.61,35.48,29.62,0.93,1.44,3.49,75.56,1.46,12.67,10.3,5222554.694,226170,4.33,52.05,2.5,23.78,21.66,175605,5884,9180,35502,3.6,"20260303_142238",19923,40987674
"Turin",2021,2,1258632,3673.92,1.65,-5.18,24.39,1.58,34.67,28.79,0.89,1.44,3.56,74.47,3.06,12.24,10.22,5222554.694,226170,4.33,52.05,2.5,23.78,21.66,175605,5884,9180,35502,3.6,"20260303_142238",19936,42374505
"Turin",2024,1,1258632,3732.4,1.68,-3.5,24.76,1.97,46.96,38.95,1.38,3.08,3.55,76.59,2.85,11.41,9.14,5388015.452,292093,5.42,54.8,4.63,19.65,20.92,223334,12115,19506,37137,3.6,"20260303_142238",19927,37497472
"Turin",2024,2,1258632,3707.79,1.67,-4.31,23.97,1.96,44.86,37.03,1.32,3.06,3.44,73.92,6.15,11,8.92,5388015.452,292093,5.42,54.8,4.63,19.65,20.92,223334,12115,19506,37137,3.6,"20260303_142238",19938,39683982
"Turin",2026,1,1258632,3670.22,1.66,-5.11,24.37,1.96,50.44,42.09,1.75,3.8,2.79,78.55,4.54,8.28,8.61,5477804.556,320015,5.84,56.53,7.28,15.45,20.74,238071,17900,28330,35715,3.6,"20260303_142238",19924,38048624
"Turin",2026,2,1258632,3629.92,1.64,-6.32,23.25,1.95,46.28,38.27,1.75,3.67,2.59,73.59,10.19,7.91,8.3,5477804.556,320015,5.84,56.53,7.28,15.45,20.74,238071,17900,28330,35715,3.6,"20260303_142238",19936,42808416
