"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Turin",2016,1,1258632,6831.7,1.49,0,25.75,55.66,0.62,35.16,8.5,4440515.554,179087,4.03,26.06,1.5,50.08,22.36,142140,2167,0,34780,14.3,"20260226_120958",17173,42329388
"Turin",2016,2,1258632,6991.67,1.5,0,25.65,53.47,5.06,33.29,8.13,4440515.554,179087,4.03,26.06,1.5,50.08,22.36,142140,2167,0,34780,14.3,"20260226_120958",17444,45089584
"Turin",2016,3,1258632,6814.28,1.35,0,10.19,15.61,1.45,80.2,2.69,4440515.554,179087,4.03,26.06,1.5,50.08,22.36,142140,2167,0,34780,14.3,"20260226_120958",19123,160841685
"Turin",2016,4,1258632,6473.89,1.29,0,5.2,8.82,1.08,61.06,28.99,4440515.554,179087,4.03,26.06,1.5,50.08,22.36,142140,2167,0,34780,14.3,"20260226_120958",19123,213718286
"Turin",2021,1,1258632,7203.75,1.43,5.45,25.96,86.29,0.9,6.37,6.42,5222554.694,226170,4.33,52.05,2.5,23.78,21.66,175605,5884,9180,35502,14.3,"20260226_120958",19777,144145838
"Turin",2021,2,1258632,7217.29,1.43,3.23,23.93,84.04,3.73,6.03,6.18,5222554.694,226170,4.33,52.05,2.5,23.78,21.66,175605,5884,9180,35502,14.3,"20260226_120958",19824,149407211
"Turin",2021,3,1258632,6966.46,1.37,2.23,20.25,63.46,2.89,29.22,4.41,5222554.694,226170,4.33,52.05,2.5,23.78,21.66,175605,5884,9180,35502,14.3,"20260226_120958",19990,215551913
"Turin",2021,4,1258632,6602.85,1.3,1.99,12.26,44.5,2.52,23.62,29.33,5222554.694,226170,4.33,52.05,2.5,23.78,21.66,175605,5884,9180,35502,14.3,"20260226_120958",19992,298561248
"Turin",2026,1,1258632,7284.11,1.44,6.62,51.56,87.92,2.69,4,5.37,5477804.556,320015,5.84,56.53,7.28,15.45,20.74,238071,17900,28330,35715,14.3,"20260226_120958",19849,139518202
"Turin",2026,2,1258632,7202.16,1.42,3.01,46.85,79.69,11.6,3.65,5.03,5477804.556,320015,5.84,56.53,7.28,15.45,20.74,238071,17900,28330,35715,14.3,"20260226_120958",19912,161481015
"Turin",2026,3,1258632,7031.59,1.38,3.19,40.86,66.31,13.56,15.86,4.25,5477804.556,320015,5.84,56.53,7.28,15.45,20.74,238071,17900,28330,35715,14.3,"20260226_120958",19962,204942599
"Turin",2026,4,1258632,6818.09,1.34,5.32,34.52,54.72,12,13.75,19.52,5477804.556,320015,5.84,56.53,7.28,15.45,20.74,238071,17900,28330,35715,14.3,"20260226_120958",19978,274412363
