"city","year","lts","found_routes","access_15min_vol"
"fortaleza",16,1,19924,15980656
"fortaleza",18,1,19957,16535648
"fortaleza",22,1,19926,19750849
"fortaleza",24,1,19864,20932096
"fortaleza",26,1,19828,21854469
