"city","year","lts","found_routes","access_15min_vol"
"brisbane",16,1,19939,9353013
"brisbane",18,1,19953,9962374
"brisbane",20,1,19900,10260077
"brisbane",22,1,19907,10859221
"brisbane",24,1,19974,12947992
"brisbane",26,1,19963,11670221
