"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Beijing",2016,1,9293301,3265.74,1.76,0,34.06,0.13,8.96,8.57,0.31,0.07,0.01,43.59,0.25,33.06,22.89,4793730.643,113760,2.37,33.16,0.34,36.12,30.39,107124,5325,789,521,5.33,"20260302_134250",19908,841230103
"Beijing",2016,2,9293301,3267.7,1.77,0,33.92,0.13,9.05,8.53,0.44,0.07,0.01,43.41,0.72,32.93,22.73,4793730.643,113760,2.37,33.16,0.34,36.12,30.39,107124,5325,789,521,5.33,"20260302_134250",19909,844618608
"Beijing",2019,1,9293301,3231.75,1.73,-1.04,33.28,0.23,10.61,9.18,0.74,0.6,0.09,46.38,0.36,32.76,20.37,5389841.312,153466,2.85,37.21,0.76,34.76,27.27,127019,13322,12058,1068,5.33,"20260302_134250",19910,738274636
"Beijing",2019,2,9293301,3231.97,1.73,-1.09,33.07,0.23,10.98,9.17,0.9,0.81,0.09,45.94,1.13,32.63,20.17,5389841.312,153466,2.85,37.21,0.76,34.76,27.27,127019,13322,12058,1068,5.33,"20260302_134250",19911,742067425
"Beijing",2021,1,9293301,3235.33,1.73,-0.93,33.14,0.27,10.52,9.22,0.65,0.52,0.13,47.36,0.45,32.09,20.02,5603955.755,162430,2.9,37.85,0.84,33.74,27.57,133834,13531,12970,2095,5.33,"20260302_134250",19916,641574622
"Beijing",2021,2,9293301,3238.78,1.73,-0.89,32.87,0.27,10.87,9.21,0.8,0.73,0.13,46.85,1.45,31.9,19.71,5603955.755,162430,2.9,37.85,0.84,33.74,27.57,133834,13531,12970,2095,5.33,"20260302_134250",19920,650146859
"Beijing",2024,1,9293301,3201.3,1.71,-1.97,32.87,0.69,15.45,10.61,3.65,1.03,0.17,49.08,0.89,27.82,22.16,6039380.575,311116,5.15,40.04,1.29,30.4,28.27,175426,99039,34177,2473,5.33,"20260302_134250",19894,635531853
"Beijing",2024,2,9293301,3212.81,1.71,-1.68,32.32,0.71,16.22,10.34,4.11,1.6,0.17,48,3.08,27.21,21.67,6039380.575,311116,5.15,40.04,1.29,30.4,28.27,175426,99039,34177,2473,5.33,"20260302_134250",19905,654861482
"Beijing",2026,1,9293301,3182.12,1.69,-2.56,32.62,0.74,16.02,10.23,4.47,1.14,0.17,50.58,1.2,27.01,21.19,6321113.247,353246,5.59,41.24,1.72,29.12,27.92,174378,139859,36512,2497,5.33,"20260302_134250",19794,614008459
"Beijing",2026,2,9293301,3199.21,1.7,-2.1,31.91,0.79,16.87,9.88,5.15,1.67,0.17,49.17,4.11,26.27,20.42,6321113.247,353246,5.59,41.24,1.72,29.12,27.92,174378,139859,36512,2497,5.33,"20260302_134250",19814,639941960
