"city","year","lts","found_routes","access_15min_vol"
"porto",16,1,19572,13217545
"porto",18,1,19772,12027718
"porto",20,1,19766,11986599
"porto",22,1,19823,12200482
"porto",24,1,19836,11976854
"porto",26,1,19876,12967734
