"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Madrid",2016,1,2808719,3815.27,1.66,0,26.2,1.13,21.46,14.9,0.4,4.34,1.82,76.94,1.12,9.19,12.74,6874129.028,197821,2.88,60.35,1.59,10.45,27.62,144233,8591,26278,18720,4.87,"20260303_125053",19903,38235417
"Madrid",2016,2,2808719,3809.09,1.66,0,25.79,1.11,20.82,14.38,0.42,4.21,1.81,75.73,2.72,9.03,12.51,6874129.028,197821,2.88,60.35,1.59,10.45,27.62,144233,8591,26278,18720,4.87,"20260303_125053",19904,39255837
"Madrid",2019,1,2808719,3764.56,1.64,-1.33,24.68,1.65,28.73,16.45,1.67,8.46,2.15,76.6,2.1,9.92,11.38,7146157.652,263409,3.69,65.13,2.27,8.89,23.7,148665,21632,68490,24622,4.87,"20260303_125053",19883,43432111
"Madrid",2019,2,2808719,3747.86,1.64,-1.61,24.16,1.61,27.52,15.65,1.59,8.14,2.15,74.8,4.61,9.78,10.81,7146157.652,263409,3.69,65.13,2.27,8.89,23.7,148665,21632,68490,24622,4.87,"20260303_125053",19884,45220214
"Madrid",2021,1,2808719,3705.57,1.62,-2.88,24.31,1.78,28.85,16.47,1.59,10.07,0.72,76.75,2.1,8.9,12.25,7348366.847,277070,3.77,65.91,2.34,7.84,23.91,160196,18566,85158,13150,4.87,"20260303_125053",19850,43665874
"Madrid",2021,2,2808719,3688.14,1.61,-3.18,23.68,1.78,27.6,15.47,1.58,9.84,0.71,74.12,5.44,8.61,11.82,7348366.847,277070,3.77,65.91,2.34,7.84,23.91,160196,18566,85158,13150,4.87,"20260303_125053",19851,46474109
"Madrid",2024,1,2808719,3653.67,1.6,-4.24,23.59,2.13,33.75,17.34,2.19,13.89,0.34,75.7,2.21,6.68,15.41,7964673.927,347689,4.37,68.16,2.87,5.85,23.11,183190,28901,127228,8371,4.87,"20260303_125053",19938,46870829
"Madrid",2024,2,2808719,3624.37,1.59,-4.85,23.05,2.1,32.24,16.23,2.05,13.64,0.33,73.05,5.47,6.58,14.91,7964673.927,347689,4.37,68.16,2.87,5.85,23.11,183190,28901,127228,8371,4.87,"20260303_125053",19938,49546340
"Madrid",2026,1,2808719,3628.98,1.59,-4.88,23.08,2.32,36.98,17.74,2.19,16.62,0.42,76.28,2.6,5.07,16.05,8239151.446,386372,4.69,70.15,2.98,4.39,22.49,201825,23273,149064,12210,4.87,"20260303_125053",19968,48917597
"Madrid",2026,2,2808719,3589.58,1.57,-5.76,22.43,2.31,35.48,16.72,2.05,16.32,0.39,73.6,6.08,4.94,15.38,8239151.446,386372,4.69,70.15,2.98,4.39,22.49,201825,23273,149064,12210,4.87,"20260303_125053",19990,52043318
