"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Vancouver",2018,1,1458415,3301.95,1.57,0,19.15,1.21,31.28,16.71,12.39,1.5,0.68,74.25,3.96,12.48,9.31,91.81,0.69,3,4.5,5200826.53,177837,3.42,68.53,2.46,12.69,16.32,103004,56015,7067,11751,3.94,"20260325_182933",19993,53628304
"Vancouver",2020,1,1458415,3290.99,1.56,-0.33,18.68,1.37,33.69,18.02,12.63,2.41,0.63,75.73,4.21,12.64,7.42,93.22,0.5,2.4,3.88,5349781.907,186323,3.48,70.08,2.19,11.81,15.92,108495,56124,11231,10473,3.94,"20260325_182933",19992,55337667
"Vancouver",2022,1,1458415,3208.81,1.52,-2.82,17.63,1.41,34.5,19.91,9.18,5.02,0.38,81.16,2.84,7.81,8.19,96.93,0.45,1.33,1.3,5428706.292,207291,3.82,78.78,2.32,9.99,8.91,116905,56970,25894,7522,3.94,"20260325_182933",19852,62627565
