"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Boston",2016,1,2528071,3774.21,1.71,0,31.07,1.18,32.62,11.53,15.87,1.75,3.47,50.4,6.8,12.23,30.56,70.34,5.26,0.88,23.5,5016880.146,166406,3.32,44.8,15.01,3.84,36.35,75396,69762,11624,9624,30.69,"20260327_223545",19174,24289437
"Boston",2018,1,2528071,3795.27,1.71,0.56,27.76,1.88,49.43,11.34,27.57,8.09,2.42,42.37,17.46,9.45,30.7,80.69,5.67,0.84,12.79,5088696.654,284956,5.6,48.28,22.83,3.31,25.59,96277,138323,40357,9999,30.69,"20260327_223545",19416,33184840
"Boston",2020,1,2528071,3936.54,1.76,4.3,27.18,2.13,54.03,12.76,30.17,8.59,2.51,42.76,23.14,4.61,29.48,85.09,5.39,0.51,9,5674757.791,331824,5.85,54.49,21.58,1.9,22.03,105151,165635,46467,14571,30.69,"20260327_223545",19716,36924655
"Boston",2022,1,2528071,3903.65,1.72,3.43,25.51,2.43,55.67,16.37,28.5,9.21,1.59,46.77,19.79,4.08,29.35,90.53,3.69,0.44,5.33,5872470.296,392632,6.69,62.17,16.99,1.69,19.15,138439,171326,60754,22112,30.69,"20260327_223545",19846,43596885
"Boston",2024,1,2528071,3829.58,1.69,1.47,24.52,2.39,62.6,19.6,29.04,11.45,2.51,44.92,16.65,2.64,35.76,92.42,2.92,0.38,4.26,6004142.482,475290,7.92,63.88,15.78,1.25,19.09,148927,195804,85569,44990,30.69,"20260327_223545",19757,46729679
"Boston",2026,1,2528071,3810.77,1.68,0.97,24,2.09,67.33,29.35,24.92,12.06,1,44.99,6.75,1.84,46.42,94.12,1.49,0.37,4.01,6097069.816,509721,8.36,65.71,8.11,2.06,24.11,214026,178411,93063,24222,30.69,"20260327_223545",19884,46781252
