"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Portland",2016,1,1207757,3756.95,1.75,0,31.57,2.04,24.63,1.04,4.59,7.89,11.11,68.14,8.83,11.51,11.52,5689020.449,338336,5.95,53.52,12.55,16.33,17.6,11177,150336,101370,75452,5.04,"20260302_164825",19609,202530917
"Portland",2016,2,1207757,3882.86,1.8,0,26.14,2.17,29.56,1.06,10.97,8.68,8.85,53.5,30.06,8.18,8.27,5689020.449,338336,5.95,53.52,12.55,16.33,17.6,11177,150336,101370,75452,5.04,"20260302_164825",19827,346722823
"Portland",2019,1,1207757,3757.41,1.74,0.01,30.78,2.34,27.4,1.32,4.94,9.84,11.3,70.79,11.31,8.59,9.3,5947684.306,376833,6.34,56.26,15.58,12.42,15.74,10747,158971,124700,82414,5.04,"20260302_164825",19651,231000668
"Portland",2019,2,1207757,3828.1,1.77,-1.41,24.16,2.48,30.2,1.12,11.65,9.63,7.8,49.94,38.78,5.51,5.77,5947684.306,376833,6.34,56.26,15.58,12.42,15.74,10747,158971,124700,82414,5.04,"20260302_164825",19883,519273104
"Portland",2021,1,1207757,3773.27,1.75,0.43,29.42,2.52,27.97,2.48,4.89,11.87,8.73,75.56,11.03,3.95,9.46,6072486.513,379388,6.25,60.11,16.7,6.6,16.59,24690,157515,133162,64022,5.04,"20260302_164825",19639,283714641
"Portland",2021,2,1207757,3782.46,1.75,-2.59,23.04,2.51,29.83,2.05,10.62,10.53,6.64,54.99,36.62,2.83,5.56,6072486.513,379388,6.25,60.11,16.7,6.6,16.59,24690,157515,133162,64022,5.04,"20260302_164825",19814,567111523
"Portland",2024,1,1207757,3717.5,1.72,-1.05,30.39,2.51,33.09,4.57,5.27,13.09,10.15,73.26,12.58,2.02,12.14,6158405.478,400285,6.5,58.67,17.3,3.49,20.54,37073,155913,139204,68095,5.04,"20260302_164825",19613,222274880
"Portland",2024,2,1207757,3777.44,1.75,-2.72,23.39,2.59,30.9,3.73,8.98,11.08,7.11,52.82,38.72,1.65,6.81,6158405.478,400285,6.5,58.67,17.3,3.49,20.54,37073,155913,139204,68095,5.04,"20260302_164825",19824,550079196
"Portland",2026,1,1207757,3739.06,1.74,-0.48,30.34,2.62,32.48,5.14,4.87,12.6,9.87,75.86,11.41,1.92,10.81,6175853.733,420760,6.81,60.11,17.45,3.38,19.07,42370,158736,151545,68109,5.04,"20260302_164825",19692,236062907
"Portland",2026,2,1207757,3794.4,1.76,-2.28,23.6,2.69,32.62,4.37,8.94,12.4,6.91,53.75,38.32,1.54,6.39,6175853.733,420760,6.81,60.11,17.45,3.38,19.07,42370,158736,151545,68109,5.04,"20260302_164825",19918,563841750
