"from_id","to_id","euclidean_distance","route_ci_strong_m","route_ci_medium_m","route_ci_weak_m","route_ci_foot_m","route_pct_lts1","route_pct_lts2","route_pct_lts3","route_pct_lts4","route_interruptions_count","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"5093","5093",1033.08689676636,0,0,0,0,62.02,0,31.11,6.87,0,NA,NA,17.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,1759,1759,NA,NA,NA,NA,NA,NA
"5094","5094",4228.60567848557,238.305,50.884,0,0,72.88,0,5.75,21.37,1,NA,NA,48.5,48.5,48.5,48.5,NA,NA,NA,NA,NA,NA,5924,5924,5924,5924,NA,NA,NA,NA
"5095","5095",987.804316527278,0,0,0,0,43.47,0,36.21,20.32,0,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,NA,NA,NA,2821,2821,NA,NA,NA,NA,NA,NA
"5097","5097",1920.79392999331,0,0,355.598,0,5.98,20.04,22.31,51.67,0,NA,NA,34.8,27,NA,NA,NA,NA,NA,NA,NA,NA,2725,2725,NA,NA,NA,NA,NA,NA
"5098","5098",2519.63128966904,0,481.733,0,0,61.83,0,0,38.17,0,NA,NA,36.8,36.8,NA,NA,NA,NA,NA,NA,NA,NA,3859,3859,NA,NA,NA,NA,NA,NA
"5099","5099",960.196144404695,0,0,0,0,6.66,0,0,93.34,0,NA,NA,18.6,18.6,18.6,18.6,NA,NA,NA,NA,NA,NA,1692,1692,1692,1692,NA,NA,NA,NA
"51","51",1146.60738967724,344.76,0,0,0,76.77,0,7.81,15.42,1,NA,NA,23.2,23.2,23.2,23.2,NA,NA,NA,NA,NA,NA,2957,2957,2957,2957,NA,NA,NA,NA
"510","510",2103.29639966657,0,0,0,0,19.23,0,48.8,31.97,0,NA,NA,39.6,39.6,NA,NA,NA,NA,NA,NA,NA,NA,3033,3033,NA,NA,NA,NA,NA,NA
"5100","5100",3671.39425834211,0,0,0,0,55.41,0,13.43,31.16,0,NA,NA,58,58,NA,NA,NA,NA,NA,NA,NA,NA,5806,5806,NA,NA,NA,NA,NA,NA
"5101","5101",856.339774077797,452.235,0,0,0,24.76,0,0,75.24,0,NA,NA,19.8,19.8,19.8,19.8,NA,NA,NA,NA,NA,NA,1494,1494,1494,1494,NA,NA,NA,NA
"5103","5103",1505.10734131767,0,0,0,0,45.95,0,54.05,0,0,NA,NA,26.7,26.7,NA,NA,NA,NA,NA,NA,NA,NA,2839,2839,NA,NA,NA,NA,NA,NA
"5104","5104",1668.93940364075,522.361,245.239,0,0,49.37,0,22.73,27.9,1,NA,NA,31.1,NA,31.1,NA,NA,NA,NA,NA,NA,NA,3051,NA,3051,NA,NA,NA,NA,NA
"5105","5105",394.885385142329,0,0,0,0,63.08,0,36.92,0,0,NA,NA,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,NA,NA,1018,1018,1018,1018,1018,1018,1018,1018
"5106","5106",1249.36399568608,0,0,425.059,0,55.74,0,28.18,16.08,0,NA,NA,19.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,2266,2266,NA,NA,NA,NA,NA,NA
"5107","5107",2196.30245586449,0,0,0,0,53.23,0,8.64,38.13,0,NA,NA,31.9,31.9,NA,NA,NA,NA,NA,NA,NA,NA,3340,3340,NA,NA,NA,NA,NA,NA
"5109","5109",1111.28688010955,0,0,0,0,0,0,77.83,22.17,0,NA,NA,24.9,24.9,NA,NA,NA,NA,NA,NA,NA,NA,1627,1627,NA,NA,NA,NA,NA,NA
"511","511",862.48812975446,0,0,0,0,60.5,0,39.5,0,0,NA,NA,16.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,1614,1614,NA,NA,NA,NA,NA,NA
"5110","5110",2133.14783804808,0,0,0,0,71.7,0,26.99,1.31,0,NA,NA,28,28,28,28,NA,NA,NA,NA,NA,NA,3409,3409,3409,3409,NA,NA,NA,NA
"5111","5111",2335.83947555582,1065.969,0,0,0,32.74,0,46.25,21,0,NA,NA,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4172,NA,NA,NA,NA,NA,NA,NA
"5112","5112",1171.74860525031,0,0,0,0,35.37,0,12.62,52.01,0,NA,NA,23,23,23,23,NA,NA,NA,NA,NA,NA,2266,2266,2266,2266,NA,NA,NA,NA
"5114","5114",2747.79994611152,0,501.395,0,0,61.67,0,28.76,9.57,0,NA,NA,39.6,39.6,NA,NA,NA,NA,NA,NA,NA,NA,4836,4836,NA,NA,NA,NA,NA,NA
"5115","5115",2073.82740375991,962.809,0,0,0,64.95,0,11.99,23.05,0,NA,NA,33.4,33.4,NA,NA,NA,NA,NA,NA,NA,NA,3640,3640,NA,NA,NA,NA,NA,NA
"5116","5116",2185.28682492277,295.759,0,0,0,66.5,0,0,33.5,0,NA,NA,25.8,25.8,25.8,25.8,NA,NA,NA,NA,NA,NA,3248,3248,3248,3248,NA,NA,NA,NA
"5117","5117",2976.92534027043,2716.553,0,43.811,0,38.75,0,51.86,9.39,0,NA,NA,47.6,47.6,NA,NA,NA,NA,NA,NA,NA,NA,4129,4129,NA,NA,NA,NA,NA,NA
"5118","5118",2810.0743382015,0,0,0,0,6.33,0,71.51,22.15,0,NA,NA,52.8,52.8,52.8,52.8,NA,NA,NA,NA,NA,NA,3876,3876,3876,3876,NA,NA,NA,NA
"5119","5119",489.271514920261,0,0,0,0,76.17,0,23.83,0,0,NA,NA,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,1805,1805,NA,NA,NA,NA,NA,NA
"512","512",783.784682202641,8.951,0,0,0,71.67,0,24.96,3.37,0,NA,NA,13.6,13.6,13.6,13.6,NA,NA,NA,NA,NA,NA,1464,1464,1464,1464,NA,NA,NA,NA
"5120","5120",3164.06585042971,418.783,0,0,298.155,69.68,0,17.93,12.4,1,NA,NA,47.7,47.7,NA,NA,NA,NA,NA,NA,NA,NA,5614,5614,NA,NA,NA,NA,NA,NA
"5121","5121",1264.97177822907,602.25,0,0,0,53.04,0,23.05,23.91,0,NA,NA,24.9,24.9,NA,NA,NA,NA,NA,NA,NA,NA,2788,2788,NA,NA,NA,NA,NA,NA
"5123","5123",673.373731488972,0,0,0,0,52.5,0,8.06,39.43,0,NA,NA,21.3,21.3,NA,NA,NA,NA,NA,NA,NA,NA,1624,1624,NA,NA,NA,NA,NA,NA
"5124","5124",2427.75162131278,0,0,0,0,41.77,0,35.08,23.15,0,NA,NA,41.7,41.7,NA,NA,NA,NA,NA,NA,NA,NA,3983,3983,NA,NA,NA,NA,NA,NA
"5126","5126",1458.09412870403,0,0,0,0,29.02,0,70.98,0,0,NA,NA,31.4,31.4,NA,NA,NA,NA,NA,NA,NA,NA,2930,2930,NA,NA,NA,NA,NA,NA
