"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Dar es Salaam",2016,1,2814326,3988.08,1.88,0,44.93,0.02,0.87,0,0,0,0.87,38.68,1.74,35.33,23.99,38.92,1.74,35.16,23.93,3848106.263,4463,0.12,34.37,2.17,46.48,16.99,0,0,0,4463,26.41,"20260328_103818",NA,NA
"Dar es Salaam",2018,1,2814326,4342.86,1.87,8.9,34.11,0.16,23.34,23.19,0,0.03,0.11,62.22,1.06,23.14,13.5,72.27,0.93,17.19,9.54,5931783.175,135124,2.28,52.54,1.34,34.39,11.73,133275,0,930,919,26.41,"20260328_103818",NA,NA
"Dar es Salaam",2020,1,2814326,4306.32,1.85,7.98,34.09,0.16,20.14,20.1,0,0.04,0,62.53,1.21,22.5,13.7,72.29,1.08,17.59,8.99,6006990.053,118313,1.97,53.15,1.4,34.21,11.24,116444,0,929,940,26.41,"20260328_103818",NA,NA
"Dar es Salaam",2022,1,2814326,4380.49,1.86,9.84,32.1,0.16,18.17,18.15,0,0.01,0,69.37,1.24,18.21,11.16,77.94,1.13,13.74,7.16,7514713.882,115642,1.54,66.57,1.19,22.69,9.55,113869,0,827,945,26.41,"20260328_103818",NA,NA
"Dar es Salaam",2024,1,2814326,4410.48,1.87,10.59,32.04,0.17,17.8,17.78,0,0.01,0,70.96,1.44,16.47,11.11,78.9,1.33,12.5,7.24,7634141.038,113542,1.49,67.27,1.4,21.67,9.65,110946,0,827,1769,26.41,"20260328_103818",NA,NA
"Dar es Salaam",2026,1,2814326,4402.72,1.88,10.4,32.64,0.26,16.28,16.27,0,0.01,0,70.48,1.65,16.87,10.98,77.54,1.49,12.92,8.03,7698139.257,108695,1.41,67.36,1.82,21.25,9.56,106283,0,636,1776,26.41,"20260328_103818",NA,NA
