"city","year","lts","found_routes","access_15min_vol"
"cape town",16,1,15019,9475445
"cape town",16,2,15045,9505541
"cape town",16,3,19483,19700957
"cape town",16,4,20000,40697589
"cape town",21,1,19087,17601813
"cape town",21,2,19450,18898839
"cape town",21,3,19875,26569659
"cape town",21,4,20000,41161776
"cape town",26,1,19337,18786881
"cape town",26,2,19537,20011138
"cape town",26,3,19799,27570291
"cape town",26,4,19884,42418376
