"city","year","lts","found_routes","access_15min_vol"
"doha",16,1,18249,4434165
"doha",18,1,18929,4455209
"doha",20,1,19202,4280391
"doha",22,1,19603,4177629
"doha",24,1,19748,5717158
"doha",26,1,19616,5808640
