"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Warsaw",2016,1,1704570,8066.08,1.55,0,42.42,89.76,0.75,4.6,4.87,4475274.972,209031,4.67,66.83,1.77,11.29,20.12,160705,13911,0,34416,37.61,"20260226_142753",19986,226469375
"Warsaw",2016,2,1704570,8006.17,1.54,0,42.56,85.23,5.48,4.56,4.71,4475274.972,209031,4.67,66.83,1.77,11.29,20.12,160705,13911,0,34416,37.61,"20260226_142753",19988,261811909
"Warsaw",2016,3,1704570,7549.05,1.46,0,27.26,54.49,6.07,36.65,2.77,4475274.972,209031,4.67,66.83,1.77,11.29,20.12,160705,13911,0,34416,37.61,"20260226_142753",19991,444637501
"Warsaw",2016,4,1704570,6923.63,1.35,0,11.58,25.62,4,21.57,48.78,4475274.972,209031,4.67,66.83,1.77,11.29,20.12,160705,13911,0,34416,37.61,"20260226_142753",19991,659378610
"Warsaw",2021,1,1704570,7656.48,1.47,-5.08,55.21,93.95,0.91,2.12,2.99,4966570.441,295550,5.95,72.51,2.52,7.93,17.04,224673,23838,1476,45563,37.61,"20260226_142753",19994,341479165
"Warsaw",2021,2,1704570,7576.64,1.45,-5.36,55.3,88.83,6.06,2.3,2.79,4966570.441,295550,5.95,72.51,2.52,7.93,17.04,224673,23838,1476,45563,37.61,"20260226_142753",19995,416210891
"Warsaw",2021,3,1704570,7289.67,1.4,-3.44,44.7,64.78,9.5,23.47,2.23,4966570.441,295550,5.95,72.51,2.52,7.93,17.04,224673,23838,1476,45563,37.61,"20260226_142753",19995,540945577
"Warsaw",2021,4,1704570,6878.36,1.33,-0.65,25.71,37.49,5.87,17.3,39.32,4966570.441,295550,5.95,72.51,2.52,7.93,17.04,224673,23838,1476,45563,37.61,"20260226_142753",20000,693167443
"Warsaw",2026,1,1704570,7463.34,1.43,-7.47,63.16,95.78,0.44,1.74,2.03,5388592.752,336976,6.25,76.42,2.39,6.84,14.35,229270,23337,6291,78078,37.61,"20260226_142753",19893,369635897
"Warsaw",2026,2,1704570,7410.04,1.42,-7.45,61.98,92.76,3.43,1.82,1.98,5388592.752,336976,6.25,76.42,2.39,6.84,14.35,229270,23337,6291,78078,37.61,"20260226_142753",19893,384581363
"Warsaw",2026,3,1704570,7237.81,1.39,-4.12,56.45,78.39,4.97,14.64,2,5388592.752,336976,6.25,76.42,2.39,6.84,14.35,229270,23337,6291,78078,37.61,"20260226_142753",19895,482725131
"Warsaw",2026,4,1704570,7070.17,1.36,2.12,46.54,64.63,4.67,13.13,17.56,5388592.752,336976,6.25,76.42,2.39,6.84,14.35,229270,23337,6291,78078,37.61,"20260226_142753",19896,537833751
