"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Melbourne",2016,1,2131813,3987.93,1.66,0,30.94,2.88,37.15,26.97,8.4,0.02,1.76,74.66,6.05,9.11,10.17,7403894.33,589812,7.97,55.65,8.01,15.95,20.39,246223,322488,1514,19587,5.61,"20260302_154033",19632,375780046
"Melbourne",2016,2,2131813,3983.58,1.66,0,27.32,2.87,40.89,23.8,15.8,0.01,1.28,62.22,21.78,7.97,8.02,7403894.33,589812,7.97,55.65,8.01,15.95,20.39,246223,322488,1514,19587,5.61,"20260302_154033",19810,586712641
"Melbourne",2019,1,2131813,4043.04,1.67,1.38,30.33,2.93,38.56,28.11,8.36,0.46,1.63,78.03,5.91,7.51,8.55,7644576.55,631833,8.27,58.49,7.82,14.9,18.79,252456,330466,23911,25001,5.61,"20260302_154033",19730,394190066
"Melbourne",2019,2,2131813,4049.56,1.69,1.66,26.63,3.04,42.5,24.59,16.18,0.28,1.45,64.33,22.68,6.46,6.53,7644576.55,631833,8.27,58.49,7.82,14.9,18.79,252456,330466,23911,25001,5.61,"20260302_154033",19930,661880152
"Melbourne",2021,1,2131813,3999.59,1.66,0.29,28.51,3.02,38.42,29.1,7.45,0.54,1.33,83.32,3.92,6.28,6.47,7876036.915,694765,8.82,62.7,7.43,13.35,16.52,297235,341941,34734,20855,5.61,"20260302_154033",19795,523836193
"Melbourne",2021,2,2131813,4056.67,1.69,1.83,25.84,3.1,44.03,26.46,15.44,0.91,1.22,69.76,19.46,5.54,5.25,7876036.915,694765,8.82,62.7,7.43,13.35,16.52,297235,341941,34734,20855,5.61,"20260302_154033",19952,717858677
"Melbourne",2024,1,2131813,4075.67,1.69,2.2,30.07,3.1,54.72,36.88,9.25,5.71,2.87,87.36,3.14,3.94,5.55,8157284.288,817308,10.02,71.33,3.94,9.2,15.52,313788,363964,106061,33494,5.61,"20260302_154033",19825,467727502
"Melbourne",2024,2,2131813,4069.75,1.7,2.16,27.65,2.78,61.39,38.02,14.22,6.14,3.01,77.54,13.4,4.17,4.89,8157284.288,817308,10.02,71.33,3.94,9.2,15.52,313788,363964,106061,33494,5.61,"20260302_154033",19905,586314431
"Melbourne",2026,1,2131813,4130.59,1.72,3.58,29.67,3.02,55.33,38.03,8.18,6.04,3.08,89.13,2.5,3.26,5.1,8250439.101,838957,10.17,74.35,3.74,7.69,14.22,328635,360150,115057,35116,5.61,"20260302_154033",19979,464529317
"Melbourne",2026,2,2131813,4063,1.7,1.99,27.19,2.71,61.5,38.61,13.2,6.53,3.16,78.75,13.36,3.33,4.56,8250439.101,838957,10.17,74.35,3.74,7.69,14.22,328635,360150,115057,35116,5.61,"20260302_154033",19985,585497061
