"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Christchurch",2016,1,295352,3921.21,1.73,0,27.98,1.55,45.9,8.44,34.9,0,2.56,37.53,3.49,31.37,27.56,3589655.649,234306,6.53,43.97,1.61,25.49,28.93,75516,133953,0,24837,3.77,"20260303_115433",19998,9698017
"Christchurch",2016,2,295352,3920.02,1.73,0,27.76,1.56,45.07,8.42,34.08,0,2.57,37.96,4.12,30.85,27.03,3589655.649,234306,6.53,43.97,1.61,25.49,28.93,75516,133953,0,24837,3.77,"20260303_115433",19998,9970188
"Christchurch",2019,1,295352,3833.43,1.68,-2.24,25.81,1.73,53.98,13.51,33.28,2.42,4.78,38.41,3.12,27.45,30.99,4458445.007,287294,6.44,49.97,1.49,22.22,26.32,80884,148403,11371,46636,3.77,"20260303_115433",20000,11108696
"Christchurch",2019,2,295352,3830.92,1.68,-2.27,25.64,1.77,52.97,12.97,32.81,2.37,4.82,38.59,3.79,27.08,30.51,4458445.007,287294,6.44,49.97,1.49,22.22,26.32,80884,148403,11371,46636,3.77,"20260303_115433",20000,11417142
"Christchurch",2021,1,295352,3756.88,1.64,-4.19,24.82,1.82,53.6,17.41,31.19,2.52,2.49,46.91,3.17,23.93,25.98,5106386.274,314186,6.15,55.26,2.15,18.26,24.34,118411,153397,13973,28404,3.77,"20260303_115433",20000,11770933
"Christchurch",2021,2,295352,3747.86,1.64,-4.39,24.61,1.85,52.71,16.9,30.8,2.5,2.52,46.44,4.16,23.8,25.59,5106386.274,314186,6.15,55.26,2.15,18.26,24.34,118411,153397,13973,28404,3.77,"20260303_115433",20000,12121873
"Christchurch",2024,1,295352,3714.95,1.63,-5.26,23.75,1.75,58.16,25.64,28.98,2.85,0.69,54.75,2.9,19.76,22.58,5533223.14,395617,7.15,59.98,2.72,15.78,21.51,199744,164276,18621,12976,3.77,"20260303_115433",20000,12909603
"Christchurch",2024,2,295352,3706.99,1.62,-5.43,23.48,1.81,56.71,24.73,28.48,2.8,0.7,53.8,4.53,19.44,22.22,5533223.14,395617,7.15,59.98,2.72,15.78,21.51,199744,164276,18621,12976,3.77,"20260303_115433",20000,13319785
"Christchurch",2026,1,295352,3643.21,1.6,-7.09,22.49,1.97,54.34,25.01,25.02,3.66,0.65,64.96,4.82,14.73,15.49,5766832.921,433197,7.51,68.86,3.92,13.54,13.68,220996,171696,26691,13813,3.77,"20260303_115433",19993,14307491
"Christchurch",2026,2,295352,3615.22,1.58,-7.78,21.96,2.02,51.43,23.61,23.87,3.3,0.65,62.91,8.49,14.01,14.59,5766832.921,433197,7.51,68.86,3.92,13.54,13.68,220996,171696,26691,13813,3.77,"20260303_115433",19993,15277623
