"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Christchurch",2016,1,295352,7775.7,1.54,0,27.34,62.62,2.18,19.44,15.72,3589655.649,234306,6.53,43.97,1.61,25.49,28.93,75516,133953,0,24837,7.26,"20260226_022059",17438,15852160
"Christchurch",2016,2,295352,7994.6,1.54,0,28.49,59.78,6.96,18.91,14.31,3589655.649,234306,6.53,43.97,1.61,25.49,28.93,75516,133953,0,24837,7.26,"20260226_022059",18079,16512547
"Christchurch",2016,3,295352,8269.19,1.47,0,31.35,34.22,5.09,54.49,6.16,3589655.649,234306,6.53,43.97,1.61,25.49,28.93,75516,133953,0,24837,7.26,"20260226_022059",19977,37969578
"Christchurch",2016,4,295352,7350.78,1.32,0,38.04,17.69,3.91,35.27,43.09,3589655.649,234306,6.53,43.97,1.61,25.49,28.93,75516,133953,0,24837,7.26,"20260226_022059",19986,63038413
"Christchurch",2021,1,295352,8459.09,1.52,8.79,44.77,79.74,0.98,8.88,10.37,5106386.274,314186,6.15,55.26,2.15,18.26,24.34,118411,153397,13973,28404,7.26,"20260226_022059",19620,16516917
"Christchurch",2021,2,295352,8424.83,1.51,5.38,47.57,74.1,7.54,8.66,9.67,5106386.274,314186,6.15,55.26,2.15,18.26,24.34,118411,153397,13973,28404,7.26,"20260226_022059",19718,19127317
"Christchurch",2021,3,295352,8153.36,1.44,-1.4,44.74,55.04,6.44,32.42,6.06,5106386.274,314186,6.15,55.26,2.15,18.26,24.34,118411,153397,13973,28404,7.26,"20260226_022059",19997,35315063
"Christchurch",2021,4,295352,7259.18,1.29,-1.25,45.96,27.5,4.39,26.39,41.69,5106386.274,314186,6.15,55.26,2.15,18.26,24.34,118411,153397,13973,28404,7.26,"20260226_022059",20000,55781232
"Christchurch",2026,1,295352,8355.27,1.48,7.45,50.76,92.54,1.41,3.25,2.78,5766832.921,433197,7.51,68.86,3.92,13.54,13.68,220996,171696,26691,13813,7.26,"20260226_022059",19963,25109221
"Christchurch",2026,2,295352,8228.34,1.46,2.92,48.42,82.19,12.31,3.02,2.46,5766832.921,433197,7.51,68.86,3.92,13.54,13.68,220996,171696,26691,13813,7.26,"20260226_022059",19969,28983012
"Christchurch",2026,3,295352,7804.32,1.38,-5.62,45.77,60.11,11.56,26.05,2.26,5766832.921,433197,7.51,68.86,3.92,13.54,13.68,220996,171696,26691,13813,7.26,"20260226_022059",19975,40168165
"Christchurch",2026,4,295352,7275.53,1.29,-1.02,52.02,35.58,8.66,23.75,31.99,5766832.921,433197,7.51,68.86,3.92,13.54,13.68,220996,171696,26691,13813,7.26,"20260226_022059",19983,52638883
