"city","year","lts","found_routes","access_15min_vol"
"taiyuan",16,1,18216,12882163
"taiyuan",18,1,17786,11612123
"taiyuan",20,1,18530,10292286
"taiyuan",22,1,19411,10618535
"taiyuan",24,1,19571,10645979
"taiyuan",26,1,19741,10714443
