"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Hangzhou",2016,1,2442565,3588.64,1.94,0,34.45,0.34,42.56,4.68,37.86,0,0.03,4.51,1.01,37.05,55.83,45.66,0.18,10.16,42.4,2885722.834,310201,10.75,9.59,1.16,28.14,61.1,46688,262115,0,1398,13.6,"20260328_081742",19361,15999119
"Hangzhou",2018,1,2442565,3553.7,1.88,-0.97,33.61,0.51,39.91,6.51,33.36,0,0.03,12.91,2.16,36.06,48.24,50.42,0.29,12.61,36.04,4439375.409,361011,8.13,25.79,1.28,27.29,45.64,94536,265101,0,1373,13.6,"20260328_081742",19707,15346924
"Hangzhou",2020,1,2442565,3523.09,1.85,-1.83,32.03,0.73,42.07,11.43,30.6,0,0.04,18.43,1.93,36.61,42.75,56.53,0.21,12.23,30.76,5210883.373,413317,7.93,32.63,1.11,27.84,38.42,145881,265591,0,1844,13.6,"20260328_081742",19760,16422886
"Hangzhou",2022,1,2442565,3519.71,1.82,-1.92,30.91,0.88,43.91,13.38,30.47,0,0.06,22.2,2.03,37.29,38.37,59.88,0.19,12.53,27.29,5809165.133,433680,7.47,36.91,1.03,28.41,33.65,165184,266647,0,1848,13.6,"20260328_081742",19770,16533780
"Hangzhou",2024,1,2442565,3480.51,1.79,-3.01,30.31,0.96,45.25,14.75,30.37,0,0.12,22.04,1.94,37.05,38.91,60.88,0.19,12.22,26.65,6273383.637,448245,7.15,35.03,1.09,27.56,36.33,180441,265125,0,2679,13.6,"20260328_081742",19777,17129900
"Hangzhou",2026,1,2442565,3485.87,1.78,-2.86,30.14,1.15,45.55,15.51,29.91,0.01,0.12,22.15,1.98,38,37.84,61.6,0.21,12.46,25.7,6541756.658,454433,6.95,35.79,1.19,28.08,34.94,186351,264852,233,2997,13.6,"20260328_081742",19852,17098203
