"city","year","lts","found_routes","access_15min_vol"
"concepcion",16,1,19318,4994059
"concepcion",18,1,19462,4803651
"concepcion",20,1,19620,5898768
"concepcion",22,1,19609,6200901
"concepcion",24,1,19680,6494595
"concepcion",26,1,19786,6563795
