"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Atlanta",2016,1,2464454,4122.28,1.97,0,34.8,0.23,5.78,1.11,2.93,0.32,1.42,60.17,0.9,18.67,20.19,63.69,0.27,17.02,18.94,5220617.81,49362,0.95,61.6,0.58,14.91,22.92,6216,17662,2319,23165,21.58,"20260327_220503",19863,18765318
"Atlanta",2018,1,2464454,4118.56,1.96,-0.09,33.39,0.37,13.25,1.99,8.62,1.01,1.63,57.25,4.82,17.29,20.57,67.3,1.39,13.62,17.61,5389743.375,102010,1.89,62.12,2.44,13.65,21.79,17631,44476,11316,28586,21.58,"20260327_220503",19919,20966916
"Atlanta",2020,1,2464454,4085.72,1.92,-0.89,31.07,0.42,12.01,1.16,7.47,0.84,2.55,67.69,4.29,12.89,15.11,75.66,1.23,10.53,12.56,7001063.832,109586,1.57,72.2,1.89,9.57,16.34,15559,45159,11509,37359,21.58,"20260327_220503",19949,22831438
"Atlanta",2022,1,2464454,4091.35,1.92,-0.75,30.33,0.6,16.14,6.44,7.67,1.06,0.97,69.83,3.98,12.42,13.75,77.81,0.98,10.17,11.01,7029754.737,137190,1.95,72.87,1.81,9.8,15.52,50392,53564,14064,19170,21.58,"20260327_220503",19963,23868880
"Atlanta",2024,1,2464454,4031.77,1.89,-2.2,31.83,0.96,19.37,8.05,9.22,1.35,0.76,65.04,2.36,17.71,14.86,74.18,1.77,13.1,10.92,6962997.255,170725,2.45,70.54,1.58,12.24,15.64,69772,64686,16068,20200,21.58,"20260327_220503",19925,22754207
"Atlanta",2026,1,2464454,4014.26,1.88,-2.62,30.19,1.2,20.59,8.73,9.29,1.57,1,71.84,2.92,13.16,12.06,81.26,1.64,8.91,8.18,7087822.228,199106,2.81,74.84,1.88,9.42,13.85,84906,69096,20937,24167,21.58,"20260327_220503",19880,25973468
