"city","year","lts","found_routes","access_15min_vol"
"cordoba",16,1,19982,13526252
"cordoba",18,1,19986,13007352
"cordoba",20,1,19976,14016687
"cordoba",22,1,19992,15022330
"cordoba",24,1,19991,14954345
"cordoba",26,1,18812,15932406
