"city","year","lts","found_routes","access_15min_vol"
"valencia",16,1,19992,45735511
"valencia",18,1,19997,49803048
"valencia",20,1,19999,54260623
"valencia",22,1,19963,55102507
"valencia",24,1,19990,57514789
"valencia",26,1,20000,57710372
