"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Milan",2016,1,2125831,3664.49,1.63,0,31.6,2.01,23.92,15.91,3.25,0.51,4.25,58.42,2.8,28.64,10.13,4607478.315,200765,4.36,43.37,2.25,37.09,17.29,115172,19404,4518,61671,5.89,"20260303_130529",19921,28718568
"Milan",2016,2,2125831,3669.22,1.64,0,30.74,1.96,22.99,15.07,3.19,0.52,4.21,56.72,5.87,27.73,9.67,4607478.315,200765,4.36,43.37,2.25,37.09,17.29,115172,19404,4518,61671,5.89,"20260303_130529",19931,30520141
"Milan",2019,1,2125831,3634.94,1.61,-0.81,30.03,2.01,23.93,16.65,2.53,0.51,4.25,64.71,2.86,23.51,8.91,4908396.205,242657,4.94,47.58,3.19,32.15,17.08,149391,19682,4531,69053,5.89,"20260303_130529",19953,31204383
"Milan",2019,2,2125831,3630.94,1.61,-1.04,28.75,1.95,22.29,15.51,2.23,0.48,4.07,62.26,7.47,22.14,8.12,4908396.205,242657,4.94,47.58,3.19,32.15,17.08,149391,19682,4531,69053,5.89,"20260303_130529",19959,34731266
"Milan",2021,1,2125831,3614.36,1.61,-1.37,28.92,2.41,29.09,17.69,6.69,0.51,4.21,64.16,3.16,21.57,11.1,5082725.66,280760,5.52,49.83,3.25,30.44,16.49,167345,38262,5185,69968,5.89,"20260303_130529",19958,34065452
"Milan",2021,2,2125831,3600.52,1.6,-1.87,27.73,2.33,27.04,16.35,6.15,0.51,4.02,61.68,7.66,20.51,10.15,5082725.66,280760,5.52,49.83,3.25,30.44,16.49,167345,38262,5185,69968,5.89,"20260303_130529",19965,37704069
"Milan",2024,1,2125831,3607.58,1.6,-1.55,26.98,2.89,35.27,23.73,6.82,0.32,4.4,74.72,5.14,13.36,6.78,5340860.085,349819,6.55,57.01,6.93,20.9,15.16,232568,37075,3857,76319,5.89,"20260303_130529",19949,37412508
"Milan",2024,2,2125831,3561.59,1.58,-2.93,24.91,2.65,31.09,20.84,6,0.39,3.87,66.65,15.05,12.23,6.06,5340860.085,349819,6.55,57.01,6.93,20.9,15.16,232568,37075,3857,76319,5.89,"20260303_130529",19952,44910724
"Milan",2026,1,2125831,3560.25,1.58,-2.84,24.41,2.69,31.57,21.14,6.6,0.32,3.51,82.39,3.06,8.37,6.19,5486026.784,358958,6.54,64.27,5.72,15.02,15,243586,38368,4175,72829,5.89,"20260303_130529",19972,48996937
"Milan",2026,2,2125831,3538.57,1.57,-3.56,23.36,2.61,28.76,18.78,6.13,0.41,3.44,77.61,8.51,8.08,5.8,5486026.784,358958,6.54,64.27,5.72,15.02,15,243586,38368,4175,72829,5.89,"20260303_130529",19973,52304199
