"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Brasilia",2016,1,3139980,4250.65,1.98,0,44.26,0.38,26.77,23.44,1.92,0,1.42,33.44,0.09,17.46,48.91,48.6,0.06,13.53,37.72,4865892.399,147748,3.04,41.57,0.39,21.61,36.43,115986,15883,0,15879,13.11,"20260327_182045",18574,2858567
"Brasilia",2018,1,3139980,4322.27,1.99,1.68,42.83,0.44,27.74,23.83,1.93,0,1.98,40.52,1.59,17.96,39.84,54.11,0.39,14.16,31.25,5271201.67,160820,3.05,45.2,1.13,20.63,33.03,130236,15888,0,14697,13.11,"20260327_182045",18884,3171799
"Brasilia",2020,1,3139980,4443.5,2,4.54,42.35,0.53,29.27,26.11,2.59,0,0.56,43.41,2.09,16.1,38.35,57.36,0.96,12.39,29.25,5742378.608,181598,3.16,51.14,1.52,18.54,28.8,156409,15888,0,9301,13.11,"20260327_182045",19394,3244159
"Brasilia",2022,1,3139980,4398.21,1.94,3.47,39.31,0.63,31.08,27.84,2.58,0,0.66,51.47,12.12,4.44,31.94,64.69,8.91,3.28,23.07,6641214.967,186812,2.81,57.15,12.67,5.78,24.41,160410,15869,0,10533,13.11,"20260327_182045",19383,3613448
"Brasilia",2024,1,3139980,4433.94,1.93,4.31,37.94,0.79,33.63,30.59,2.42,0,0.62,53.49,11.06,4.73,30.69,67.37,8.12,3.67,20.81,6723726.298,205440,3.06,56.23,12.14,6.57,25.07,177949,15869,0,11622,13.11,"20260327_182045",19440,3827259
"Brasilia",2026,1,3139980,4426.77,1.92,4.14,36.87,0.92,34.86,31.79,2.48,0,0.6,57.07,10.24,5.07,27.59,70.19,7.77,4.17,17.84,6778250.159,211522,3.12,55.98,12.12,6.87,25.04,184836,15869,0,10818,13.11,"20260327_182045",19466,4048154
