"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Hamburg",2016,1,1748059,3392.73,1.69,0,22.3,2.48,55.81,46.35,5.73,0.41,3.33,40.71,4.44,25.02,29.79,3622046.369,362119,10,52.11,3.63,19.83,24.44,268639,27260,3083,63136,4.49,"20260303_121743",19366,52162018
"Hamburg",2016,2,1748059,3370.95,1.68,0,21.01,2.58,53.52,44.68,5.19,0.4,3.24,39.81,7.64,24.16,28.34,3622046.369,362119,10,52.11,3.63,19.83,24.44,268639,27260,3083,63136,4.49,"20260303_121743",19366,55860668
"Hamburg",2019,1,1748059,3337.43,1.66,-1.63,21.51,2.63,56.34,34.31,7.06,1.51,13.46,51.75,5.63,14.62,27.97,3840541.469,405033,10.55,55.92,4.29,17.44,22.35,236764,49679,9756,108834,4.49,"20260303_121743",19323,53784130
"Hamburg",2019,2,1748059,3305.72,1.64,-1.94,20.11,2.68,53.69,32.34,6.62,1.43,13.3,50.95,8.48,14.16,26.38,3840541.469,405033,10.55,55.92,4.29,17.44,22.35,236764,49679,9756,108834,4.49,"20260303_121743",19323,57457161
"Hamburg",2021,1,1748059,3290.07,1.64,-3.03,21.14,2.73,57.02,29.33,10.84,2.09,14.76,52.93,4.95,14.47,27.63,3971272.262,398848,10.04,58.04,3.68,16.55,21.73,218556,62675,13491,104126,4.49,"20260303_121743",19323,55327404
"Hamburg",2021,2,1748059,3270.5,1.63,-2.98,20.53,2.79,55.35,28.47,10.55,2.01,14.32,52.07,6.87,14.2,26.84,3971272.262,398848,10.04,58.04,3.68,16.55,21.73,218556,62675,13491,104126,4.49,"20260303_121743",19323,57347397
"Hamburg",2024,1,1748059,3259.38,1.63,-3.93,20.22,2.47,62.86,27.82,18.12,4.38,12.54,47,3.43,18.45,31.11,4052262.506,419995,10.36,60.84,2.86,15.75,20.55,201417,80509,21691,116378,4.49,"20260303_121743",18970,52526697
"Hamburg",2024,2,1748059,3251.29,1.63,-3.55,19.71,2.54,62.14,27.56,17.79,4.35,12.44,46.31,4.51,18.17,31,4052262.506,419995,10.36,60.84,2.86,15.75,20.55,201417,80509,21691,116378,4.49,"20260303_121743",18970,53773318
"Hamburg",2026,1,1748059,3233.48,1.61,-4.69,20.27,2.34,66.39,16.36,19.34,5.93,24.76,59.36,3.07,14.98,22.56,4096349.121,459787,11.22,66.24,2.5,13.39,17.87,158307,89874,26253,185353,4.49,"20260303_121743",18930,50219800
"Hamburg",2026,2,1748059,3227.13,1.61,-4.27,19.79,2.45,65.59,16.21,19.07,5.96,24.35,58.55,4.25,14.82,22.35,4096349.121,459787,11.22,66.24,2.5,13.39,17.87,158307,89874,26253,185353,4.49,"20260303_121743",18930,51381591
