"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Hamburg",2016,1,1748059,3483.54,1.73,0,30.22,2.7,20.92,15.86,0.77,0.46,3.83,72.17,3.04,15.66,9.1,3622046.369,362119,10,52.11,3.63,19.83,24.44,268639,27260,3083,63136,5.08,"20260302_144942",19205,429373327
"Hamburg",2016,2,1748059,3480.75,1.73,0,28.74,2.63,21.7,15.63,2.06,0.34,3.66,67.28,8.76,15.48,8.43,3622046.369,362119,10,52.11,3.63,19.83,24.44,268639,27260,3083,63136,5.08,"20260302_144942",19271,488634171
"Hamburg",2019,1,1748059,3479.3,1.71,-0.12,26.96,2.89,26.61,10.47,1.23,1.23,13.68,78.51,3.84,9.19,8.43,3840541.469,405033,10.55,55.92,4.29,17.44,22.35,236764,49679,9756,108834,5.08,"20260302_144942",19323,484499825
"Hamburg",2019,2,1748059,3445.28,1.7,-1.02,24.71,2.97,27.1,10.35,2.19,1,13.56,73.14,10.08,8.82,7.93,3840541.469,405033,10.55,55.92,4.29,17.44,22.35,236764,49679,9756,108834,5.08,"20260302_144942",19323,571847362
"Hamburg",2021,1,1748059,3459.74,1.7,-0.68,26.77,3.17,26.47,8.68,1.79,1.94,14.06,80.94,2.64,8.34,8.07,3971272.262,398848,10.04,58.04,3.68,16.55,21.73,218556,62675,13491,104126,5.08,"20260302_144942",19323,476957588
"Hamburg",2021,2,1748059,3424.32,1.69,-1.62,25.26,3.22,28.26,9.43,3.31,1.57,13.95,76.47,7.52,8.36,7.62,3971272.262,398848,10.04,58.04,3.68,16.55,21.73,218556,62675,13491,104126,5.08,"20260302_144942",19323,527577886
"Hamburg",2024,1,1748059,3437.64,1.7,-1.32,28.68,3.81,30.78,8.02,4.98,4.35,13.43,77.97,2.55,11.04,8.44,4052262.506,419995,10.36,60.84,2.86,15.75,20.55,201417,80509,21691,116378,5.08,"20260302_144942",18963,439867846
"Hamburg",2024,2,1748059,3439.17,1.7,-1.19,27.58,3.81,31.12,8.45,5.12,4.23,13.32,76.09,4.96,10.92,8.02,4052262.506,419995,10.36,60.84,2.86,15.75,20.55,201417,80509,21691,116378,5.08,"20260302_144942",18967,469771094
"Hamburg",2026,1,1748059,3426.22,1.69,-1.65,27.55,3.57,42.59,8.33,4.67,5.14,24.45,83.37,2.03,8.05,6.53,4096349.121,459787,11.22,66.24,2.5,13.39,17.87,158307,89874,26253,185353,5.08,"20260302_144942",18927,488920770
"Hamburg",2026,2,1748059,3403.7,1.68,-2.21,26.6,3.61,43.76,9.08,5,5.37,24.31,80.77,4.59,8.02,6.59,4096349.121,459787,11.22,66.24,2.5,13.39,17.87,158307,89874,26253,185353,5.08,"20260302_144942",18930,519286024
