"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Vienna",2016,1,2065500,7703.26,1.42,0,45.02,91.35,1.37,2.78,4.49,5075622.056,455780,8.98,62.62,4.42,8.43,24.53,296052,123804,11111,24812,24.64,"20260226_104216",19977,104930310
"Vienna",2016,2,2065500,7562.56,1.39,0,45.49,82.66,10.99,2.49,3.84,5075622.056,455780,8.98,62.62,4.42,8.43,24.53,296052,123804,11111,24812,24.64,"20260226_104216",19979,119553845
"Vienna",2016,3,2065500,7302.98,1.34,0,37.5,64.2,10.78,22.36,2.65,5075622.056,455780,8.98,62.62,4.42,8.43,24.53,296052,123804,11111,24812,24.64,"20260226_104216",19980,153892475
"Vienna",2016,4,2065500,6776.15,1.25,0,27.99,38.29,6.16,15.01,40.52,5075622.056,455780,8.98,62.62,4.42,8.43,24.53,296052,123804,11111,24812,24.64,"20260226_104216",19980,206279265
"Vienna",2021,1,2065500,7582.45,1.39,-1.57,46.68,93.71,1.22,1.61,3.44,5455502.921,509227,9.33,67.7,4.51,6.48,21.3,295409,149319,15449,49048,24.64,"20260226_104216",19990,111636254
"Vienna",2021,2,2065500,7423.25,1.37,-1.84,46.45,84.47,11.23,1.33,2.95,5455502.921,509227,9.33,67.7,4.51,6.48,21.3,295409,149319,15449,49048,24.64,"20260226_104216",19990,127610709
"Vienna",2021,3,2065500,7245.46,1.33,-0.79,43.53,74.71,11.28,11.45,2.55,5455502.921,509227,9.33,67.7,4.51,6.48,21.3,295409,149319,15449,49048,24.64,"20260226_104216",19990,145361840
"Vienna",2021,4,2065500,6844.94,1.26,1.02,36.96,52.59,7.17,9.84,30.39,5455502.921,509227,9.33,67.7,4.51,6.48,21.3,295409,149319,15449,49048,24.64,"20260226_104216",19990,188606245
"Vienna",2026,1,2065500,7608.74,1.4,-1.23,61.48,94.69,0.97,1.13,3.19,5816322.645,594950,10.23,71.33,3.46,4.94,20.28,341855,142591,64231,46272,24.64,"20260226_104216",19998,104099308
"Vienna",2026,2,2065500,7539.9,1.39,-0.3,61.39,90.62,5.3,1.11,2.96,5816322.645,594950,10.23,71.33,3.46,4.94,20.28,341855,142591,64231,46272,24.64,"20260226_104216",19998,112305230
"Vienna",2026,3,2065500,7490.2,1.38,2.56,62.68,86.12,6.16,5.01,2.7,5816322.645,594950,10.23,71.33,3.46,4.94,20.28,341855,142591,64231,46272,24.64,"20260226_104216",20000,120542334
"Vienna",2026,4,2065500,7217.09,1.33,6.51,60.11,69.57,5,4.66,20.75,5816322.645,594950,10.23,71.33,3.46,4.94,20.28,341855,142591,64231,46272,24.64,"20260226_104216",20000,154745151
