"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Vienna",2016,1,2065500,3452.17,1.55,0,22.7,2.76,38.69,25.9,10.34,0.27,2.18,87.93,1.99,3.69,6.38,5075622.056,455780,8.98,62.62,4.42,8.43,24.53,296052,123804,11111,24812,5.1,"20260302_180459",20000,837927721
"Vienna",2016,2,2065500,3409.42,1.53,0,21.23,2.71,39.78,25.15,12.21,0.32,2.11,80.68,10.4,3.27,5.64,5075622.056,455780,8.98,62.62,4.42,8.43,24.53,296052,123804,11111,24812,5.1,"20260302_180459",20000,926345827
"Vienna",2019,1,2065500,3410.44,1.53,-1.21,21.78,2.95,40.18,25.75,10.75,0.41,3.27,90.73,1.89,2.52,4.86,5257968.895,487345,9.27,65.37,4.4,7.5,22.73,295596,140620,12912,38217,5.1,"20260302_180459",19965,915134616
"Vienna",2019,2,2065500,3364.31,1.51,-1.32,20.33,2.88,40.69,24.52,12.81,0.39,2.97,82.99,10.59,2.27,4.16,5257968.895,487345,9.27,65.37,4.4,7.5,22.73,295596,140620,12912,38217,5.1,"20260302_180459",19965,1001021021
"Vienna",2021,1,2065500,3393.89,1.52,-1.69,21.27,2.94,41.25,25.49,11.03,0.55,4.18,91.63,1.79,2.02,4.55,5455502.921,509227,9.33,67.7,4.51,6.48,21.3,295409,149319,15449,49048,5.1,"20260302_180459",20000,950082782
"Vienna",2021,2,2065500,3345.04,1.5,-1.89,19.87,2.89,41.85,23.8,13.5,0.55,4,84.09,10.24,1.75,3.92,5455502.921,509227,9.33,67.7,4.51,6.48,21.3,295409,149319,15449,49048,5.1,"20260302_180459",20000,1041572905
"Vienna",2024,1,2065500,3386.25,1.52,-1.91,21.57,2.99,48.08,28.85,10.94,3.81,4.48,93.06,1.39,1.63,3.9,5634362.551,553994,9.83,70.46,3.9,5.45,20.19,313389,144023,47038,49545,5.1,"20260302_180459",20000,837688481
"Vienna",2024,2,2065500,3367.74,1.51,-1.22,20.71,3.05,47.78,27.69,12.15,3.65,4.29,88.78,6.02,1.51,3.68,5634362.551,553994,9.83,70.46,3.9,5.45,20.19,313389,144023,47038,49545,5.1,"20260302_180459",20000,888959058
"Vienna",2026,1,2065500,3385.22,1.51,-1.94,21.85,2.82,53.85,32.18,10.35,7.18,4.14,93.3,1.32,1.42,3.95,5816322.645,594950,10.23,71.33,3.46,4.94,20.28,341855,142591,64231,46272,5.1,"20260302_180459",20000,839180687
"Vienna",2026,2,2065500,3367.84,1.51,-1.22,21.14,2.9,53.99,31.38,11.72,6.91,3.99,89.93,4.91,1.42,3.73,5816322.645,594950,10.23,71.33,3.46,4.94,20.28,341855,142591,64231,46272,5.1,"20260302_180459",20000,885916152
