"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Santiago",2016,1,2883306,3327.22,1.59,0,31.2,0.24,8.27,6.55,1.42,0,0.29,58.93,1,12.71,27.34,9269127.248,169916,1.83,48.94,1.46,19.41,30.18,132656,34847,0,2413,5.29,"20260302_170116",19917,39896032
"Santiago",2016,2,2883306,3338.64,1.59,0,30.55,0.27,8.6,6.34,1.85,0,0.41,56.94,4.28,12.53,26.23,9269127.248,169916,1.83,48.94,1.46,19.41,30.18,132656,34847,0,2413,5.29,"20260302_170116",19932,43538138
"Santiago",2019,1,2883306,3379.25,1.61,1.56,29.68,0.3,7.82,6.57,1.02,0.01,0.22,66.51,8,3.05,22.44,9813397.249,186205,1.9,52.53,12.54,5.37,29.56,152479,28955,468,4302,5.29,"20260302_170116",19937,43663355
"Santiago",2019,2,2883306,3409.53,1.62,2.12,24.56,0.3,9.02,6.95,1.9,0.01,0.16,51.55,29.55,2.76,16.13,9813397.249,186205,1.9,52.53,12.54,5.37,29.56,152479,28955,468,4302,5.29,"20260302_170116",19976,70310069
"Santiago",2021,1,2883306,3341.92,1.59,0.44,29.39,0.37,8.43,7.5,0.78,0.01,0.13,66.7,7.41,3.72,22.17,9953446.059,204919,2.06,52.5,11.92,6.49,29.09,174402,25159,429,4929,5.29,"20260302_170116",19945,43669756
"Santiago",2021,2,2883306,3372.28,1.6,1.01,24.81,0.38,9.05,8.16,0.78,0.01,0.11,52.97,27.07,3.16,16.79,9953446.059,204919,2.06,52.5,11.92,6.49,29.09,174402,25159,429,4929,5.29,"20260302_170116",19981,68641990
"Santiago",2024,1,2883306,3296.27,1.56,-0.93,29.92,0.59,12.3,10.82,1.27,0.01,0.2,65.04,8.66,5,21.3,9684519.786,276649,2.86,50.72,13.72,7.6,27.95,225916,44799,539,5395,5.29,"20260302_170116",19903,39431979
"Santiago",2024,2,2883306,3333.07,1.57,-0.17,24.76,0.68,13.63,11.87,1.56,0.02,0.18,50.09,30.15,4.36,15.39,9684519.786,276649,2.86,50.72,13.72,7.6,27.95,225916,44799,539,5395,5.29,"20260302_170116",19956,68226226
"Santiago",2026,1,2883306,3286.89,1.55,-1.21,29.87,0.7,13.23,11.7,1.39,0.04,0.1,66.55,7.15,6.54,19.75,9474956.304,305666,3.23,50.41,11.43,10.52,27.64,249069,51105,2243,3248,5.29,"20260302_170116",19878,41119190
"Santiago",2026,2,2883306,3322.93,1.56,-0.47,25.62,0.85,14.44,12.57,1.69,0.06,0.12,54.6,24.39,5.73,15.28,9474956.304,305666,3.23,50.41,11.43,10.52,27.64,249069,51105,2243,3248,5.29,"20260302_170116",19922,65013282
