"city","year","lts","found_routes","access_15min_vol"
"los angeles",16,1,19892,9104825
"los angeles",18,1,19924,10036796
"los angeles",20,1,19942,10847339
"los angeles",22,1,19933,10026468
"los angeles",24,1,19926,9948172
"los angeles",26,1,19938,10452243
