"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Tokyo",2016,1,22006300,6554.7,1.42,0,1.67,43.56,3.81,26.33,26.29,11931712.127,35904,0.3,21.52,4.56,53.24,20.68,18955,2191,0,14758,37.81,"20260227_083058",10892,16457024
"Tokyo",2016,2,22006300,7330.22,1.45,0,1.41,36.69,18.9,24.47,19.93,11931712.127,35904,0.3,21.52,4.56,53.24,20.68,18955,2191,0,14758,37.81,"20260227_083058",12555,20302014
"Tokyo",2016,3,22006300,9803.19,1.41,0,1.05,13.1,12.04,69.1,5.75,11931712.127,35904,0.3,21.52,4.56,53.24,20.68,18955,2191,0,14758,37.81,"20260227_083058",19767,72475519
"Tokyo",2016,4,22006300,8551.12,1.23,0,0.43,3.68,4.39,24.86,67.05,11931712.127,35904,0.3,21.52,4.56,53.24,20.68,18955,2191,0,14758,37.81,"20260227_083058",19952,148007234
"Tokyo",2021,1,22006300,7492.29,1.46,14.3,3.49,64.46,4.6,20.33,10.61,12766472.537,170059,1.33,30.74,6.96,46.69,15.6,25713,27722,99203,17421,37.81,"20260227_083058",12886,20389079
"Tokyo",2021,2,22006300,8415.19,1.46,14.8,4.44,48.55,25.7,18.97,6.78,12766472.537,170059,1.33,30.74,6.96,46.69,15.6,25713,27722,99203,17421,37.81,"20260227_083058",15321,26766228
"Tokyo",2021,3,22006300,9511.43,1.36,-2.98,3.41,18.89,18.36,60.51,2.24,12766472.537,170059,1.33,30.74,6.96,46.69,15.6,25713,27722,99203,17421,37.81,"20260227_083058",19866,87646004
"Tokyo",2021,4,22006300,8517.63,1.23,-0.39,13.57,4.83,7.15,24.17,63.84,12766472.537,170059,1.33,30.74,6.96,46.69,15.6,25713,27722,99203,17421,37.81,"20260227_083058",19942,147378439
"Tokyo",2026,1,22006300,8536.27,1.47,30.23,6.23,79.31,5.05,9.18,6.46,13570218.506,434955,3.21,46.33,11.54,28.68,13.45,35812,65539,300237,33367,37.81,"20260227_083058",15580,28039476
"Tokyo",2026,2,22006300,9412.2,1.44,28.4,9.46,52.52,36.02,7.41,4.04,13570218.506,434955,3.21,46.33,11.54,28.68,13.45,35812,65539,300237,33367,37.81,"20260227_083058",18366,44455802
"Tokyo",2026,3,22006300,9438.72,1.35,-3.72,10.35,27.98,29.12,40.59,2.3,13570218.506,434955,3.21,46.33,11.54,28.68,13.45,35812,65539,300237,33367,37.81,"20260227_083058",19940,90526858
"Tokyo",2026,4,22006300,8530.35,1.23,-0.24,29.26,8.39,11.71,17.25,62.65,13570218.506,434955,3.21,46.33,11.54,28.68,13.45,35812,65539,300237,33367,37.81,"20260227_083058",19952,143889060
