"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Tokyo",2016,1,22006300,3143.37,1.5,0,38.69,0.07,2.76,1.18,0.31,0,1.26,33.02,4.77,31.48,30.71,11931712.127,35904,0.3,21.52,4.56,53.24,20.68,18955,2191,0,14758,6.09,"20260303_141901",19438,14261469
"Tokyo",2016,2,22006300,3264.72,1.54,0,36.02,0.05,2.38,1.14,0.29,0,0.96,29.4,15.55,29.69,25.35,11931712.127,35904,0.3,21.52,4.56,53.24,20.68,18955,2191,0,14758,6.09,"20260303_141901",19544,17309875
"Tokyo",2019,1,22006300,3332.91,1.55,6.03,34.58,0.93,18.11,0.98,2.24,13.08,1.8,36.8,5.55,26.41,31.22,12365892.483,138435,1.12,26.81,6.19,49.31,17.69,20688,15960,79635,22152,6.09,"20260303_141901",19725,18785388
"Tokyo",2019,2,22006300,3409.08,1.57,4.42,31.69,0.88,16.02,0.94,1.97,11.52,1.58,32.34,17.55,24.95,25.15,12365892.483,138435,1.12,26.81,6.19,49.31,17.69,20688,15960,79635,22152,6.09,"20260303_141901",19795,23773094
"Tokyo",2021,1,22006300,3385.52,1.55,7.7,32.38,1.2,21.11,1.22,4.27,14.68,0.94,45.02,5.14,22.84,26.99,12766472.537,170059,1.33,30.74,6.96,46.69,15.6,25713,27722,99203,17421,6.09,"20260303_141901",19746,23270344
"Tokyo",2021,2,22006300,3414.06,1.56,4.57,29.56,1.14,18.56,1.13,3.81,12.77,0.86,37.78,18.33,21.28,22.6,12766472.537,170059,1.33,30.74,6.96,46.69,15.6,25713,27722,99203,17421,6.09,"20260303_141901",19787,28994283
"Tokyo",2024,1,22006300,3391.47,1.55,7.89,29.37,1.65,31.61,1.4,6.79,21.94,1.48,44.32,5.83,18.24,31.61,13226020.919,294873,2.23,34.64,7.61,43.53,14.22,29962,70692,171905,22314,6.09,"20260303_141901",19856,28371186
"Tokyo",2024,2,22006300,3395.09,1.56,3.99,26.81,1.58,27.83,1.33,5.9,19.28,1.32,37.46,19.03,16.89,26.61,13226020.919,294873,2.23,34.64,7.61,43.53,14.22,29962,70692,171905,22314,6.09,"20260303_141901",19868,34997335
"Tokyo",2026,1,22006300,3388.45,1.55,7.8,26.4,2.03,37.28,2.14,5.12,28.3,1.72,48.37,9.08,12.33,30.22,13570218.506,434955,3.21,46.33,11.54,28.68,13.45,35812,65539,300237,33367,6.09,"20260303_141901",19823,33918810
"Tokyo",2026,2,22006300,3345.36,1.54,2.47,23.5,1.94,31.15,1.77,4.25,23.55,1.57,39.63,25.45,10.8,24.12,13570218.506,434955,3.21,46.33,11.54,28.68,13.45,35812,65539,300237,33367,6.09,"20260303_141901",19837,44325843
