"from_id","to_id","dist_2016","dist_2021","dist_2026","diff_1621","diff_2126","diff_1626","change_pct"
"2","2",10227,9864,10026,-363,162,-201,-0.0196538574361983
"3","3",10716,11332,10692,616,-640,-24,-0.00223964165733483
"4","4",10062,10014,9921,-48,-93,-141,-0.0140131186642815
"5","5",4655,4650,5049,-5,399,394,0.084640171858217
"6","6",8474,8061,8824,-413,763,350,0.0413028085909842
"8","8",10652,10251,10673,-401,422,21,0.001971460758543
"10","10",7813,7028,6557,-785,-471,-1256,-0.160757711506464
"11","11",4891,5332,4460,441,-872,-431,-0.0881210386424044
"12","12",4731,5117,4453,386,-664,-278,-0.0587613612344113
"14","14",7250,8043,8174,793,131,924,0.127448275862069
"15","15",10887,11297,12340,410,1043,1453,0.133461927068981
"16","16",7816,7272,6492,-544,-780,-1324,-0.169396110542477
"18","18",6739,6582,7330,-157,748,591,0.087698471583321
"20","20",2860,2912,3349,52,437,489,0.170979020979021
"21","21",10470,10012,10136,-458,124,-334,-0.0319006685768863
"23","23",9793,10049,9914,256,-135,121,0.0123557643214541
"24","24",4798,5722,5022,924,-700,224,0.0466861192163401
"25","25",9059,10148,9436,1089,-712,377,0.0416160724141737
"26","26",13419,9330,8977,-4089,-353,-4442,-0.331023176093599
"28","28",11236,10133,10374,-1103,241,-862,-0.0767176931292275
"29","29",8952,9950,9227,998,-723,275,0.0307193923145666
"30","30",2670,3396,3126,726,-270,456,0.170786516853933
"31","31",5364,5278,5020,-86,-258,-344,-0.064131245339299
"32","32",8743,8179,10015,-564,1836,1272,0.14548781882649
"33","33",6280,7356,6933,1076,-423,653,0.103980891719745
"34","34",7210,7060,7041,-150,-19,-169,-0.0234396671289875
"37","37",8138,8123,9007,-15,884,869,0.106782993364463
"38","38",4097,4358,4093,261,-265,-4,-0.000976324139614352
"39","39",3087,3829,4068,742,239,981,0.317784256559767
"40","40",3446,3455,3178,9,-277,-268,-0.0777713290771909
"41","41",4594,4822,4925,228,103,331,0.0720505006530257
"43","43",8104,8035,8608,-69,573,504,0.0621915103652517
"44","44",4769,5011,4741,242,-270,-28,-0.0058712518347662
"45","45",3742,3602,3480,-140,-122,-262,-0.0700160342063068
"46","46",6749,6809,6512,60,-297,-237,-0.0351163135279301
"47","47",10624,10810,10434,186,-376,-190,-0.0178840361445783
"49","49",11599,11707,11019,108,-688,-580,-0.0500043107164411
"50","50",8462,8287,8060,-175,-227,-402,-0.0475064996454739
"51","51",2743,2781,3263,38,482,520,0.18957345971564
"53","53",6105,7225,6883,1120,-342,778,0.127436527436527
"54","54",4513,4506,4489,-7,-17,-24,-0.00531797030799911
"55","55",8396,8193,8181,-203,-12,-215,-0.0256074321105288
"56","56",13844,13918,12684,74,-1234,-1160,-0.083790811904074
"58","58",4469,4311,4151,-158,-160,-318,-0.0711568583575744
"59","59",5352,5070,5538,-282,468,186,0.0347533632286996
"60","60",3862,4210,4416,348,206,554,0.143448990160539
"61","61",10410,10830,11024,420,194,614,0.0589817483189241
"65","65",5442,5948,6391,506,443,949,0.174384417493569
"66","66",6985,6829,6958,-156,129,-27,-0.00386542591267001
"67","67",6603,5506,6593,-1097,1087,-10,-0.00151446312282296
"69","69",5319,5679,5062,360,-617,-257,-0.0483173528858808
"71","71",1050,1061,1067,11,6,17,0.0161904761904762
"72","72",11670,10438,10774,-1232,336,-896,-0.0767780634104542
"74","74",2683,2528,2653,-155,125,-30,-0.0111815132314573
"75","75",6711,6761,7800,50,1039,1089,0.16227089852481
"76","76",7858,8084,9133,226,1049,1275,0.162255026724357
"77","77",11294,10984,11201,-310,217,-93,-0.00823446077563308
"78","78",5517,6306,5227,789,-1079,-290,-0.0525647997099873
"80","80",6560,7105,6803,545,-302,243,0.0370426829268293
"81","81",7203,7340,7815,137,475,612,0.0849645980841316
"83","83",7836,7556,7827,-280,271,-9,-0.00114854517611026
"84","84",7904,7301,8297,-603,996,393,0.0497216599190283
"86","86",11268,11479,11331,211,-148,63,0.00559105431309904
"87","87",4632,4038,4258,-594,220,-374,-0.0807426597582038
"91","91",8252,8058,8119,-194,61,-133,-0.0161173048957828
"93","93",636,560,558,-76,-2,-78,-0.122641509433962
"95","95",4392,5104,5022,712,-82,630,0.14344262295082
"96","96",1428,1529,1679,101,150,251,0.175770308123249
"97","97",3901,4080,3849,179,-231,-52,-0.0133299154063061
"98","98",7833,6523,6256,-1310,-267,-1577,-0.201327716073024
"103","103",6461,5237,5855,-1224,618,-606,-0.0937935304132487
"104","104",6709,6805,6799,96,-6,90,0.0134148159189149
"106","106",7542,7762,6856,220,-906,-686,-0.0909573057544418
"107","107",5484,4708,5363,-776,655,-121,-0.0220641867250182
"109","109",13072,12530,11570,-542,-960,-1502,-0.114902080783354
"111","111",2982,2897,3325,-85,428,343,0.115023474178404
"112","112",10913,11263,11428,350,165,515,0.0471914230733987
"114","114",9425,9245,9908,-180,663,483,0.0512466843501326
"115","115",12266,12431,11924,165,-507,-342,-0.027881950105984
"116","116",2320,2568,2410,248,-158,90,0.0387931034482759
"118","118",8255,8511,8426,256,-85,171,0.0207147183525136
"120","120",4950,5661,5591,711,-70,641,0.129494949494949
"121","121",10664,9934,12423,-730,2489,1759,0.164947486871718
"122","122",5555,5555,5580,0,25,25,0.0045004500450045
"123","123",7330,8896,8965,1566,69,1635,0.223055934515689
"124","124",7023,6644,7123,-379,479,100,0.0142389292325217
"125","125",1196,1234,1291,38,57,95,0.0794314381270903
"127","127",5506,6063,5478,557,-585,-28,-0.0050853614239012
"128","128",2404,2532,2910,128,378,506,0.210482529118136
"129","129",1746,1784,1977,38,193,231,0.132302405498282
"131","131",5574,5405,5264,-169,-141,-310,-0.0556153570147112
"133","133",2105,2081,2124,-24,43,19,0.00902612826603325
"135","135",5097,5020,5141,-77,121,44,0.00863252893859133
"136","136",4752,4888,5184,136,296,432,0.0909090909090909
"138","138",10007,10432,9186,425,-1246,-821,-0.0820425702008594
"139","139",9028,9412,8383,384,-1029,-645,-0.071444395214887
"140","140",11294,11096,11039,-198,-57,-255,-0.022578360191252
"141","141",7031,7191,7412,160,221,381,0.0541885933722088
"143","143",4233,4232,4506,-1,274,273,0.0644932671863926
"145","145",12937,11275,11694,-1662,419,-1243,-0.0960810079616604
"146","146",9873,9750,9720,-123,-30,-153,-0.0154968094804011
"147","147",12724,12470,12710,-254,240,-14,-0.00110028292989626
"148","148",10064,8604,10123,-1460,1519,59,0.00586248012718601
"151","151",5423,5540,5638,117,98,215,0.0396459524248571
"152","152",4460,4422,4422,-38,0,-38,-0.00852017937219731
"153","153",7027,7048,6616,21,-432,-411,-0.0584886864949481
"154","154",11562,11451,10605,-111,-846,-957,-0.0827711468604048
"155","155",9567,10003,8902,436,-1101,-665,-0.0695097731786349
"156","156",2882,2995,3162,113,167,280,0.0971547536433033
"157","157",12658,11484,11753,-1174,269,-905,-0.0714962869331648
"159","159",12508,12613,13807,105,1194,1299,0.103853533738407
"160","160",8565,9034,8450,469,-584,-115,-0.0134267367192061
"161","161",5044,4553,4647,-491,94,-397,-0.0787073750991277
"162","162",11242,12009,11514,767,-495,272,0.0241949830990927
"163","163",9189,8193,9309,-996,1116,120,0.0130590923930787
"164","164",9660,9784,9652,124,-132,-8,-0.00082815734989648
"165","165",4893,4795,4974,-98,179,81,0.0165542611894543
"166","166",9843,9817,8629,-26,-1188,-1214,-0.123336381184598
"167","167",11124,12009,10433,885,-1576,-691,-0.0621179431859043
"168","168",6661,6334,6400,-327,66,-261,-0.0391833058099384
"169","169",12638,13144,11815,506,-1329,-823,-0.0651210634594081
"170","170",7209,8147,8260,938,113,1051,0.145789984741296
"171","171",12197,12208,11916,11,-292,-281,-0.0230384520783799
"172","172",7556,7549,7126,-7,-423,-430,-0.0569084171519322
"173","173",4044,4130,4397,86,267,353,0.0872898120672601
"174","174",5895,6000,6075,105,75,180,0.0305343511450382
"175","175",6138,6686,6864,548,178,726,0.118279569892473
"176","176",7449,7857,7595,408,-262,146,0.019599946301517
"177","177",1180,1193,1190,13,-3,10,0.00847457627118644
"178","178",11705,11913,11282,208,-631,-423,-0.0361384023921401
"179","179",9282,9353,9322,71,-31,40,0.00430941607412196
"183","183",2956,3248,3080,292,-168,124,0.0419485791610284
"187","187",4040,3984,3745,-56,-239,-295,-0.073019801980198
"188","188",10547,10893,11088,346,195,541,0.051294206883474
"189","189",2674,3058,3054,384,-4,380,0.142109199700823
"195","195",8936,9236,8883,300,-353,-53,-0.00593106535362578
"197","197",12651,13116,12396,465,-720,-255,-0.0201565093668485
"198","198",8850,8067,8033,-783,-34,-817,-0.092316384180791
"200","200",9920,9720,10320,-200,600,400,0.0403225806451613
"201","201",8653,8697,8539,44,-158,-114,-0.0131746215185485
"202","202",8117,8937,8494,820,-443,377,0.046445731181471
"203","203",9259,10140,9660,881,-480,401,0.0433092126579544
"209","209",6441,6494,6189,53,-305,-252,-0.0391243595714951
"210","210",7824,8206,7187,382,-1019,-637,-0.0814161554192229
"211","211",10134,9162,11070,-972,1908,936,0.0923623445825933
"213","213",1374,1436,1734,62,298,360,0.262008733624454
