"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Mexico City",2016,1,14919501,3731.36,1.6,0,36.14,0.1,2.53,2.27,0.18,0.04,0.04,57.04,0.35,10.59,31.99,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,5.77,"20260302_154620",19748,348056226
"Mexico City",2016,2,14919501,3734.79,1.6,0,35.9,0.11,2.69,2.17,0.44,0.04,0.04,56.5,1.29,10.51,31.67,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,5.77,"20260302_154620",19750,351860787
"Mexico City",2019,1,14919501,3748.25,1.59,0.45,34.65,0.22,5.59,4.66,0.8,0.08,0.05,61.7,0.51,10.29,27.46,12121304.484,239007,1.97,49.27,0.72,15.04,34.97,187396,31769,10801,9040,5.77,"20260302_154620",19729,375868865
"Mexico City",2019,2,14919501,3750.99,1.59,0.43,34.32,0.23,5.84,4.59,1.12,0.08,0.05,60.8,1.85,10.21,27.12,12121304.484,239007,1.97,49.27,0.72,15.04,34.97,187396,31769,10801,9040,5.77,"20260302_154620",19731,382272663
"Mexico City",2021,1,14919501,3763.56,1.59,0.86,33.56,0.3,7.46,6.3,0.85,0.29,0.02,66.21,9.11,2.39,22.27,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,5.77,"20260302_154620",19881,363907271
"Mexico City",2021,2,14919501,3777.66,1.58,1.15,28.16,0.28,7.06,5.22,1.45,0.38,0.02,52.24,27.98,1.81,17.95,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,5.77,"20260302_154620",19959,590370518
"Mexico City",2024,1,14919501,3814.2,1.6,2.22,32.6,0.6,7.73,4.88,1.58,1.23,0.04,69.96,9.88,3.13,17.03,12976646.897,373640,2.88,51.61,15.92,4.99,27.48,194767,72986,98796,7091,5.77,"20260302_154620",19849,391969363
"Mexico City",2024,2,14919501,3842.79,1.6,2.89,26.43,0.57,7.83,4.27,2.04,1.49,0.02,53.54,32.35,2.53,11.57,12976646.897,373640,2.88,51.61,15.92,4.99,27.48,194767,72986,98796,7091,5.77,"20260302_154620",19940,680126903
"Mexico City",2026,1,14919501,3803.54,1.59,1.93,32.5,0.66,8.85,5.65,1.63,1.4,0.18,70.75,9.45,3.34,16.46,13101295.73,398987,3.05,50.48,15,7.07,27.45,202636,65177,120797,10377,5.77,"20260302_154620",19825,406408126
"Mexico City",2026,2,14919501,3833.16,1.59,2.63,26.58,0.63,9.2,5.41,1.99,1.7,0.1,54.3,31.47,2.59,11.63,13101295.73,398987,3.05,50.48,15,7.07,27.45,202636,65177,120797,10377,5.77,"20260302_154620",19914,693134336
