"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","run_timestamp","found_routes","access_15min_vol"
"Mexico City","2016",1,14919501,8134.19,1.45,0,1.92,63.27,0.22,9.79,26.72,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,"20260225_231650",12414,10669452
"Mexico City","2016",2,14919501,8161.96,1.45,0,2.07,62.63,1.11,9.72,26.52,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,"20260225_231650",12494,10776274
"Mexico City","2016",3,14919501,9565.98,1.43,0,2.08,44.69,0.71,34.56,20.03,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,"20260225_231650",16257,23478087
"Mexico City","2016",4,14919501,9988.79,1.27,0,3.45,15.76,0.3,13.68,70.25,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,"20260225_231650",19999,56584700
"Mexico City","2021",1,14919501,8805.9,1.44,8.26,9.15,71.95,7.94,1.66,18.43,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,"20260225_231650",14169,11768742
"Mexico City","2021",2,14919501,9814.98,1.4,20.25,8.71,52.59,31.75,1.21,14.44,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,"20260225_231650",17347,25716851
"Mexico City","2021",3,14919501,10021.15,1.39,4.76,8.08,48.59,30.8,7.28,13.32,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,"20260225_231650",17966,27880047
"Mexico City","2021",4,14919501,9889.31,1.26,-1,7.89,18.71,15.27,3.3,62.71,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,"20260225_231650",19998,59775809
