"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Mexico City",2016,1,14919501,3824.82,1.62,0,34.52,0.23,11.11,9.67,0.88,0.26,0.3,53.68,0.63,10.33,35.32,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,3.67,"20260303_125937",19835,13053686
"Mexico City",2016,2,14919501,3827.46,1.62,0,34.37,0.23,10.83,9.45,0.83,0.25,0.3,53.49,1.15,10.28,35.04,11381823.164,139743,1.23,45.85,0.45,14.79,38.91,117392,13891,5017,3444,3.67,"20260303_125937",19836,13192373
"Mexico City",2019,1,14919501,3846.34,1.62,0.56,32.6,0.37,15.95,13.93,1.39,0.36,0.28,56.81,0.85,10.73,31.58,12121304.484,239007,1.97,49.27,0.72,15.04,34.97,187396,31769,10801,9040,3.67,"20260303_125937",19800,14534090
"Mexico City",2019,2,14919501,3845.55,1.62,0.47,32.39,0.37,15.79,13.8,1.37,0.36,0.26,56.26,1.66,10.69,31.36,12121304.484,239007,1.97,49.27,0.72,15.04,34.97,187396,31769,10801,9040,3.67,"20260303_125937",19804,14717084
"Mexico City",2021,1,14919501,3867.71,1.62,1.12,31.03,0.45,20.44,15.81,2.85,1.65,0.12,60.58,10.43,2.38,26.6,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,3.67,"20260303_125937",19933,15880645
"Mexico City",2021,2,14919501,3819.31,1.59,-0.21,26.89,0.4,15.88,12.01,2.45,1.3,0.12,50.21,26,1.87,21.9,12679787.01,284712,2.25,52.06,14.3,3.46,30.18,190030,55220,33343,6119,3.67,"20260303_125937",19976,21888890
"Mexico City",2024,1,14919501,3858.65,1.61,0.88,28.77,1,29.18,15.26,4.56,9.23,0.13,54.4,10.43,3.43,31.73,12976646.897,373640,2.88,51.61,15.92,4.99,27.48,194767,72986,98796,7091,3.67,"20260303_125937",19931,20216017
"Mexico City",2024,2,14919501,3803.1,1.58,-0.64,24.64,0.93,22.59,12.02,3.61,6.84,0.11,45.29,27.91,2.9,23.89,12976646.897,373640,2.88,51.61,15.92,4.99,27.48,194767,72986,98796,7091,3.67,"20260303_125937",19976,28271034
"Mexico City",2026,1,14919501,3837.31,1.6,0.33,28.69,1.07,30.45,15.14,3.63,11.4,0.28,54.41,10.14,3.29,32.16,13101295.73,398987,3.05,50.48,15,7.07,27.45,202636,65177,120797,10377,3.67,"20260303_125937",19916,20434119
"Mexico City",2026,2,14919501,3793.8,1.58,-0.88,24.73,1,23.83,12.03,3.02,8.56,0.21,45.49,27.36,2.7,24.44,13101295.73,398987,3.05,50.48,15,7.07,27.45,202636,65177,120797,10377,3.67,"20260303_125937",19954,28126811
