"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Barcelona",2016,1,3250798,3532.34,1.59,0,23.1,1,32.36,26.66,2.77,0.03,2.9,77.84,0.49,11.8,9.86,3938472.214,193754,4.92,57.18,0.92,17.96,23.94,149961,20811,606,22375,16.23,"20260303_101945",19940,83380102
"Barcelona",2016,2,3250798,3528.57,1.59,0,22.92,1,32.22,26.53,2.77,0.03,2.89,77.3,1.11,11.78,9.8,3938472.214,193754,4.92,57.18,0.92,17.96,23.94,149961,20811,606,22375,16.23,"20260303_101945",19940,83968961
"Barcelona",2016,3,3250798,3373.67,1.53,0,19.01,0.77,24.2,19.45,2.62,0.02,2.11,62.74,1.01,28.27,7.96,3938472.214,193754,4.92,57.18,0.92,17.96,23.94,149961,20811,606,22375,16.23,"20260303_101945",19969,108061826
"Barcelona",2016,4,3250798,3202.19,1.46,0,16.67,0.5,12.84,9.49,1.67,0.06,1.62,48.75,1.03,25,25.2,3938472.214,193754,4.92,57.18,0.92,17.96,23.94,149961,20811,606,22375,16.23,"20260303_101945",20000,137306859
"Barcelona",2019,1,3250798,3505.1,1.57,-0.77,22.46,1.08,44.59,43.15,0.14,0.15,1.15,69,1.51,13.36,16.12,4249662.823,220300,5.18,55.91,1.59,15.48,27.02,196692,1566,4505,17538,16.23,"20260303_101945",19921,82498113
"Barcelona",2019,2,3250798,3502.61,1.57,-0.74,22.21,1.11,43.8,42.35,0.14,0.15,1.16,68.15,2.7,13.2,15.94,4249662.823,220300,5.18,55.91,1.59,15.48,27.02,196692,1566,4505,17538,16.23,"20260303_101945",19921,83869903
"Barcelona",2019,3,3250798,3341.83,1.51,-0.94,18.99,1.04,33.62,32.56,0.12,0.11,0.82,53.48,2.48,30.08,13.96,4249662.823,220300,5.18,55.91,1.59,15.48,27.02,196692,1566,4505,17538,16.23,"20260303_101945",19925,107854732
"Barcelona",2019,4,3250798,3169.97,1.44,-1.01,16.64,0.75,16.32,15.48,0.11,0.07,0.66,39.69,1.9,26.56,31.84,4249662.823,220300,5.18,55.91,1.59,15.48,27.02,196692,1566,4505,17538,16.23,"20260303_101945",19925,139333175
"Barcelona",2021,1,3250798,3377.93,1.51,-4.37,20.93,1.64,51.18,43.34,0.08,6.6,1.17,82.34,6.42,3.15,8.07,4380414.434,358733,8.19,62.27,8.5,6.33,22.9,248436,1537,89727,19033,16.23,"20260303_101945",19817,95563639
"Barcelona",2021,2,3250798,3310.55,1.49,-6.18,19.49,1.67,44.26,37.23,0.07,6.09,0.87,72.87,16.75,2.95,7.41,4380414.434,358733,8.19,62.27,8.5,6.33,22.9,248436,1537,89727,19033,16.23,"20260303_101945",19821,106836916
"Barcelona",2021,3,3250798,3240.6,1.46,-3.94,18.47,1.57,40.11,33.81,0.07,5.5,0.74,66.56,17.42,9.04,6.96,4380414.434,358733,8.19,62.27,8.5,6.33,22.9,248436,1537,89727,19033,16.23,"20260303_101945",19821,114017354
"Barcelona",2021,4,3250798,3128.11,1.41,-2.31,16.88,1.35,24.61,18.76,0.07,5.05,0.72,51.43,17.54,8.39,22.62,4380414.434,358733,8.19,62.27,8.5,6.33,22.9,248436,1537,89727,19033,16.23,"20260303_101945",19821,133479011
"Barcelona",2024,1,3250798,3300.16,1.49,-6.57,19.94,1.79,51.69,44.98,0.14,5,1.56,86.39,2.74,4.57,6.27,4642417.942,371976,8.01,67.76,4.35,7.66,20.23,286187,2312,64356,19121,16.23,"20260303_101945",19648,102570948
"Barcelona",2024,2,3250798,3273.4,1.48,-7.23,19.44,1.83,49.17,42.63,0.14,5.02,1.37,82.31,7.09,4.49,6.08,4642417.942,371976,8.01,67.76,4.35,7.66,20.23,286187,2312,64356,19121,16.23,"20260303_101945",19648,106233438
"Barcelona",2024,3,3250798,3208.49,1.45,-4.9,18.42,1.82,42.16,36.22,0.13,4.8,1.01,72.33,7.44,14.58,5.61,4642417.942,371976,8.01,67.76,4.35,7.66,20.23,286187,2312,64356,19121,16.23,"20260303_101945",19648,114597616
"Barcelona",2024,4,3250798,3145.53,1.42,-1.77,17.45,1.78,27.7,22.33,0.13,4.55,0.69,59.37,7.57,15.33,17.7,4642417.942,371976,8.01,67.76,4.35,7.66,20.23,286187,2312,64356,19121,16.23,"20260303_101945",19648,124411131
"Barcelona",2026,1,3250798,3288.92,1.48,-6.89,19.92,1.82,52.34,45.76,0.1,4.95,1.53,89.25,2.02,3.55,5.16,4788150.273,387486,8.09,70.13,4.08,6.61,19.17,297494,3319,63565,23109,16.23,"20260303_101945",19707,100787612
"Barcelona",2026,2,3250798,3263.18,1.47,-7.52,19.44,1.84,49.88,43.34,0.1,5.02,1.41,85.17,6.28,3.52,5,4788150.273,387486,8.09,70.13,4.08,6.61,19.17,297494,3319,63565,23109,16.23,"20260303_101945",19707,104360318
"Barcelona",2026,3,3250798,3213.1,1.45,-4.76,18.59,1.88,42.7,36.62,0.14,4.83,1.1,75.38,6.85,12.92,4.83,4788150.273,387486,8.09,70.13,4.08,6.61,19.17,297494,3319,63565,23109,16.23,"20260303_101945",19707,111740404
"Barcelona",2026,4,3250798,3151.47,1.42,-1.58,17.57,1.93,24.9,19.09,0.17,4.78,0.86,59.53,7.16,14.75,18.55,4788150.273,387486,8.09,70.13,4.08,6.61,19.17,297494,3319,63565,23109,16.23,"20260303_101945",19707,122526177
