"city","year","lts","found_routes","access_15min_vol"
"brasilia",16,1,18574,2858567
"brasilia",18,1,18884,3171799
"brasilia",20,1,19394,3244159
"brasilia",22,1,19383,3613448
"brasilia",24,1,19440,3827259
"brasilia",26,1,19466,4048154
