"city","year","lts","found_routes","access_15min_vol"
"nanchang",16,1,19551,11021679
"nanchang",18,1,19664,10929896
"nanchang",20,1,19651,10893859
"nanchang",22,1,19624,10441227
"nanchang",24,1,19636,10485067
"nanchang",26,1,19676,11030149
