"city","year","lts","found_routes","access_15min_vol"
"lima",16,1,19659,8958908
"lima",18,1,19686,8674409
"lima",20,1,19637,8623017
"lima",22,1,19732,9826006
"lima",24,1,19846,9955282
"lima",26,1,19748,10035034
