"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Brussels",2016,1,1381011,3270.68,1.57,0,22.15,1.8,26.33,11.55,12.16,0.54,2.08,67.13,3.91,16.13,12.83,4286393.063,222201,5.18,54.52,2.81,20.85,21.82,100990,81145,4704,35361,4.46,"20260303_114415",20000,54959449
"Brussels",2016,2,1381011,3272.01,1.57,0,21.33,1.82,25.64,11.36,11.8,0.52,1.97,65.22,7.12,15.45,12.2,4286393.063,222201,5.18,54.52,2.81,20.85,21.82,100990,81145,4704,35361,4.46,"20260303_114415",20000,61513902
"Brussels",2019,1,1381011,3177.37,1.53,-2.85,19.53,2.41,33.6,13.62,12.3,5.5,2.19,70.82,4.4,10.89,13.89,4710396.614,306283,6.5,61.06,3.59,16.39,18.97,124015,112190,38988,31090,4.46,"20260303_114415",20000,73285658
"Brussels",2019,2,1381011,3155.37,1.52,-3.56,18.83,2.38,32,12.71,11.82,5.38,2.1,68.17,8.8,10.17,12.86,4710396.614,306283,6.5,61.06,3.59,16.39,18.97,124015,112190,38988,31090,4.46,"20260303_114415",20000,80355298
"Brussels",2021,1,1381011,3116.55,1.5,-4.71,18.7,2.59,36.47,16.84,12.65,6.12,0.86,72.86,10.77,2.22,14.15,4951483.766,345218,6.97,64.18,12.86,4.51,18.46,151361,121090,50121,22646,4.46,"20260303_114415",19882,79896576
"Brussels",2021,2,1381011,2986.66,1.44,-8.72,16.5,2.44,30.76,13.37,11.12,5.6,0.67,60.83,26.41,2.02,10.74,4951483.766,345218,6.97,64.18,12.86,4.51,18.46,151361,121090,50121,22646,4.46,"20260303_114415",19882,102124700
"Brussels",2024,1,1381011,3057.62,1.47,-6.51,18.13,2.87,43.1,18.44,14.11,9.93,0.62,72.34,11.96,2.01,13.68,5083105.087,412325,8.11,67.25,11.14,3.99,17.62,168946,136701,91027,15650,4.46,"20260303_114415",19913,83541060
"Brussels",2024,2,1381011,2965.5,1.43,-9.37,16.64,2.8,38.75,15.76,13,9.42,0.58,64,22.33,1.93,11.74,5083105.087,412325,8.11,67.25,11.14,3.99,17.62,168946,136701,91027,15650,4.46,"20260303_114415",19913,99314211
"Brussels",2026,1,1381011,3049.27,1.47,-6.77,18.32,2.9,47.37,20.04,14.16,12.63,0.55,71.15,12.64,1.69,14.52,5131516.297,458487,8.93,68.81,10.6,3.75,16.84,182433,139486,122405,14162,4.46,"20260303_114415",19913,80581815
"Brussels",2026,2,1381011,2983.74,1.44,-8.81,17.06,2.88,44.3,17.57,13.71,12.5,0.51,63.72,21.75,1.7,12.83,5131516.297,458487,8.93,68.81,10.6,3.75,16.84,182433,139486,122405,14162,4.46,"20260303_114415",19913,93450901
